11:memory-leaks	c++	memory	memory-management	c	iphone	malloc	debugging	c#	java	30.0%	60.0%	40.0
73619:c#	asp.net	java	.net	javascript	php	settings	ajax	ruby-on-rails	asp.net-ajax	20.0%	66.66666666666666%	30.769230769230766
73621:javascript	debugging	php	c#	asp.net	c++	c	jquery	.net	optimization	10.0%	50.0%	16.666666666666668
73677:java	iphone	javascript	loops	integer	c++	objective-c	android	python	for-loop	20.0%	100.0%	33.333333333333336
73678:cookies	http	asp.net	php	java	javascript	web-development	iphone	html	header	20.0%	40.0%	26.666666666666668
73681:c#	asp.net	.net	wpf	javascript	java	php	button	ajax	android	10.0%	100.0%	18.181818181818183
73685:php	iphone	java	c++	objective-c	c	audio	javascript	powershell	video	10.0%	100.0%	18.181818181818183
73695:sql	sql-server	sql-server-2005	oracle	sql-server-2008	database	tsql	mysql	jdbc	performance	10.0%	100.0%	18.181818181818183
73711:java	c#	encryption	stream	.net	byte	cryptography	inputstream	filestream	cipher	20.0%	66.66666666666666%	30.769230769230766
73720:java	flash	plot	r	javascript	actionscript-3	actionscript	flash-player	database	eclipse	10.0%	33.33333333333333%	15.384615384615383
73723:java	c#	android	iphone	google-maps	geolocation	arrays	service	pointers	gps	20.0%	66.66666666666666%	30.769230769230766
73737:c#	drupal	treeview	xml	java	tree	linked-list	php	drupal-6	winforms	0.0%	0.0%	NaN
73760:java	regex	c#	javascript	php	math	python	sum	ruby	sql	10.0%	100.0%	18.181818181818183
73777:performance	mysql	sql	database	c#	php	java	asp.net	.net	programming-languages	20.0%	100.0%	33.333333333333336
73794:wpf	c#	.net	winforms	silverlight	mvvm	xaml	event-handling	asp.net	wpf-controls	10.0%	100.0%	18.181818181818183
73803:wpf	xaml	c#	silverlight	databinding	.net	grid	binding	silverlight-4.0	datagrid	20.0%	100.0%	33.333333333333336
73809:html	jquery	css	table	javascript	c#	xpath	dom	java	.net	20.0%	50.0%	28.571428571428573
73824:android	facebook	iphone	c#	java	canvas	objective-c	uiimageview	draw	image	20.0%	40.0%	26.666666666666668
73829:assembly	x86	nasm	c	linux	c++	gcc	inline-assembly	stack	8086	10.0%	100.0%	18.181818181818183
73839:asp.net-mvc	c#	java	excel	ruby-on-rails	asp.net-mvc-2	html	mvc	asp.net	c++	10.0%	50.0%	16.666666666666668
73840:qt	c++	c	linux	symbian	objective-c	signals	qwidget	string	visual-c++	10.0%	50.0%	16.666666666666668
73844:c#	java	visual-studio	php	asp.net	python	c++	windows	.net	objective-c	20.0%	66.66666666666666%	30.769230769230766
73847:jquery	ruby-on-rails	asp.net	django	php	forms	vb.net	ruby-on-rails-3	mysql	fields	20.0%	100.0%	33.333333333333336
73859:c#	asp.net	jquery	sql	.net	java	datatable	dataset	vb.net	javascript	10.0%	25.0%	14.285714285714286
73866:c#	.net	windows	silverlight	php	asp.net-mvc	asp.net	vb.net	css	html	30.0%	60.0%	40.0
73879:mvc	asp.net	asp.net-mvc	java	c#	javascript	css	.net	python	db2	10.0%	33.33333333333333%	15.384615384615383
73904:asp.net	jquery	c#	javascript	.net	iphone	jqgrid	gridview	css	html	10.0%	25.0%	14.285714285714286
73909:iphone	audio	flash	ffmpeg	ios	video	android	actionscript-3	youtube	java	20.0%	50.0%	28.571428571428573
73922:php	url	java	python	regex	javascript	linux	c#	mod-rewrite	android	10.0%	50.0%	16.666666666666668
73932:git	svn	java	javascript	mercurial	css	html	ruby-on-rails	php	rebase	10.0%	50.0%	16.666666666666668
73939:java	c#	graphics	iphone	.net	c++	text	math	algorithm	javafx	10.0%	20.0%	13.333333333333334
73950:silverlight	c#	java	cron	javafx	website	html5	javascript	python	porting	0.0%	0.0%	NaN
73973:asp.net	c#	magento	php	categories	linq	sql	html	java	database	30.0%	60.0%	40.0
73984:c#	jquery	html	javascript	codeigniter	php	css	textarea	submit	c	20.0%	66.66666666666666%	30.769230769230766
73987:asp.net-mvc	c#	ruby-on-rails	mvc	ruby-on-rails-3	asp.net	ruby	objective-c	iphone	javascript	20.0%	66.66666666666666%	30.769230769230766
74016:c#	php	c++	oracle	python	file	jquery	java	android	sql-server	0.0%	0.0%	NaN
74029:asp.net	c#	gridview	ajax	.net	dropdownlist	updatepanel	eval	asp.net-ajax	jquery	20.0%	100.0%	33.333333333333336
74030:serialization	java	c#	.net	python	xml-serialization	php	android	ruby	xml	20.0%	66.66666666666666%	30.769230769230766
74044:c#	java	stream	.net	android	c	multipartform-data	upload	encryption	file-io	20.0%	40.0%	26.666666666666668
74058:iphone	objective-c	ios	cocoa-touch	xcode	memory-management	uiview	ipad	nsarray	iphone-sdk-3.0	40.0%	80.0%	53.333333333333336
74059:asp.net-mvc	c#	jquery	javascript	asp.net	ruby-on-rails	ajax	workflow	.net	java	10.0%	25.0%	14.285714285714286
74061:c#	asp.net	events	.net	jquery	winforms	gridview	javascript	android	event-handling	20.0%	40.0%	26.666666666666668
74069:c#	.net	reflection	java	entity-framework-4	generics	linq	nullable	jpa	mysql	10.0%	33.33333333333333%	15.384615384615383
74082:javascript	unix	php	java	c#	c	linux	python	bash	assembly	10.0%	50.0%	16.666666666666668
74088:java	maven-2	maven	ant	hudson	continuous-integration	teamcity	hudson-plugins	msbuild	eclipse	20.0%	100.0%	33.333333333333336
74091:c#	asp.net	java	sql	javascript	php	database	android	jquery	mysql	10.0%	25.0%	14.285714285714286
74110:c#	static	.net	asp.net	php	oop	java	c++	dllimport	static-methods	40.0%	100.0%	57.142857142857146
74122:c++	javascript	casting	c#	java	php	objective-c	c	vector	r	20.0%	100.0%	33.333333333333336
74141:ruby-on-rails	asp.net	java	c#	ruby	php	django	passwords	jquery	javascript	10.0%	33.33333333333333%	15.384615384615383
74153:java	spring	c#	wpf	iphone	.net	hibernate	annotations	vb.net	wpf-controls	10.0%	50.0%	16.666666666666668
74167:ruby-on-rails	ruby	ruby-on-rails-3	rubygems	gem	rvm	jruby	windows	heroku	passenger	10.0%	100.0%	18.181818181818183
74170:c#	javascript	java	php	html	c++	asp.net	css	r	math	0.0%	0.0%	NaN
74179:c#	java	winforms	html	javascript	ruby-on-rails	.net	visual-studio	xps	python	20.0%	100.0%	33.333333333333336
74190:javascript	string	regex	php	c#	objective-c	python	java	.net	nsstring	30.0%	75.0%	42.857142857142854
74230:php	php5	java	python	web-development	c#	django	javascript	equivalent	asp.net	10.0%	100.0%	18.181818181818183
74237:sql	sql-server	mysql	php	c#	tsql	database	query	sql-server-2008	ruby-on-rails	20.0%	66.66666666666666%	30.769230769230766
74243:regex	magento	php	c#	python	.net	drupal	ubercart	e-commerce	javascript	20.0%	66.66666666666666%	30.769230769230766
74250:iphone	xcode	ios	ipad	objective-c	iphone-sdk-4.0	osx	terminal	iphone-sdk-3.0	adhoc	10.0%	50.0%	16.666666666666668
74280:iphone	uitableviewcell	c#	winforms	uitableview	colors	objective-c	ios	css	datagridview	30.0%	75.0%	42.857142857142854
74291:php	c#	upload	java	image	iphone	asp.net	ios	html	css	10.0%	20.0%	13.333333333333334
74294:c#	asp.net	java	jsp	session	php	asp.net-mvc	java-ee	.net	c++	30.0%	60.0%	40.0
74297:visual-studio	visual-studio-2010	visual-studio-2008	c#	c++	visual-c++	.net	windows	php	phalanger	10.0%	100.0%	18.181818181818183
74305:asp.net	c#	wpf	validation	jquery	.net	wpf-controls	java	listview	css	20.0%	66.66666666666666%	30.769230769230766
74306:exception	c#	c++	java	.net	exception-handling	visual-studio-2005	linux	asp.net	vb.net	20.0%	100.0%	33.333333333333336
74312:javascript	html	css	jquery	firefox	browser	dom	php	support	xpath	10.0%	33.33333333333333%	15.384615384615383
74320:database	sql	c#	mysql	android	sqlite	.net	java	php	sql-server	0.0%	0.0%	NaN
74326:java	windows	c++	c	javascript	.net	c#	php	url	html	20.0%	66.66666666666666%	30.769230769230766
74351:php	html	jquery	javascript	regex	iphone	image-processing	c#	c	file-get-contents	10.0%	33.33333333333333%	15.384615384615383
74355:html	javascript	c#	tags	haskell	php	c++	java	string	xml	20.0%	40.0%	26.666666666666668
74382:java	javascript	string	c#	float	c++	objective-c	iphone	arrays	android	20.0%	66.66666666666666%	30.769230769230766
74383:java	c#	javascript	iphone	php	c++	c	r	ajax	collections	0.0%	0.0%	NaN
74387:mysql	sql-server	sqlite	c#	database	jquery	asp.net	android	java	css	10.0%	50.0%	16.666666666666668
74388:android	java	c#	.net	javascript	asp.net	ajax	eclipse	iphone-sdk-4.0	iphone	20.0%	66.66666666666666%	30.769230769230766
74401:php	java	jsp	asp.net	session	javascript	python	c#	django	asp.net-ajax	20.0%	50.0%	28.571428571428573
74423:android	ldap	contacts	c#	active-directory	android-contacts	php	java	phone	web-development	20.0%	100.0%	33.333333333333336
74424:.net	windows	c#	asp.net	frameworks	java	php	zend-framework	iphone	c++	0.0%	0.0%	NaN
74431:.net	java	c#	web-development	php	r	namespaces	programming-languages	c++	iphone	20.0%	66.66666666666666%	30.769230769230766
74434:c#	java	xml	.net	c++	c	oop	casting	android	objective-c	10.0%	25.0%	14.285714285714286
74448:php	java	css	html	python	javascript	windows	jquery	c#	math	0.0%	0.0%	NaN
74464:jquery	html	asp.net	javascript	c#	jquery-selectors	css	sql	.net	table	10.0%	100.0%	18.181818181818183
74465:c#	copy	java	php	sql	file	.net	c	osx	asp.net	20.0%	66.66666666666666%	30.769230769230766
74478:mysql	sql	php	c#	url	string	phpmyadmin	query	mod-rewrite	sql-server	20.0%	66.66666666666666%	30.769230769230766
74482:iphone	objective-c	cocoa-touch	nsarray	core-data	nsstring	xcode	ios	cocoa	ipad	20.0%	100.0%	33.333333333333336
74486:css	background	c#	gradient	.net	android	webkit	javascript	internet-explorer-6	iphone	0.0%	0.0%	NaN
74491:sql	c#	sql-server	php	mysql	sql-server-2005	.net	asp.net	c++	xml	20.0%	66.66666666666666%	30.769230769230766
74494:iphone	mvc	asp.net-mvc	uiviewcontroller	uinavigationcontroller	asp.net	ipad	modalviewcontroller	design-patterns	cocoa-touch	20.0%	50.0%	28.571428571428573
74508:wpf	c#	asp.net	silverlight	xaml	.net	winforms	wpf-controls	usercontrols	treeview	10.0%	20.0%	13.333333333333334
74513:.net	c#	delphi	java	rss	asp.net	php	ide	.net-3.5	library	10.0%	20.0%	13.333333333333334
74515:c#	css	java	asp.net	.net	javascript	r	jqgrid	lesscss	jquery	0.0%	0.0%	NaN
74525:multithreading	java	data-structures	c#	mutex	c	synchronization	tree	c++	pthreads	20.0%	40.0%	26.666666666666668
74529:java	regex	javascript	c#	formatting	php	string	comments	programming-languages	numbers	10.0%	20.0%	13.333333333333334
74534:iphone	objective-c	uitableview	ios	uitableviewcell	cocoa-touch	json	nsarray	plist	xcode	20.0%	100.0%	33.333333333333336
74538:iphone	objective-c	cocoa-touch	ios	c#	php	uitableview	uilabel	date	uibutton	30.0%	75.0%	42.857142857142854
74557:visual-studio-2008	visual-studio	.net	visual-studio-2010	c#	visual-c++	c++	entity-framework	.net-3.5	asp.net	10.0%	50.0%	16.666666666666668
74563:date	calendar	mysql	datetime	php	sql	c#	iphone	asp.net	sql-server	10.0%	33.33333333333333%	15.384615384615383
74570:c++	gcc	linux	c	library	g++	vb.net	.net	c#	mingw	0.0%	0.0%	NaN
74605:java	html	wpf	javascript	php	c#	c++	linux	windows	wpf-controls	10.0%	50.0%	16.666666666666668
74607:php	python	java	c++	logging	javascript	asp.net	perl	library	c	10.0%	33.33333333333333%	15.384615384615383
74614:java	c#	.net	javascript	c++	php	asp.net	r	windows	iis7	0.0%	0.0%	NaN
74621:windows	dll	c#	c++	windows-xp	c	.net	windows-vista	dependencies	visual-studio	20.0%	40.0%	26.666666666666668
74632:regex	c#	string	java	python	php	javascript	ruby	.net	recursive-regex	20.0%	50.0%	28.571428571428573
74660:database	sql	mysql	c#	android	sqlite	sql-server	php	asp.net	transactions	30.0%	75.0%	42.857142857142854
74671:wpf	c#	xaml	silverlight	.net	databinding	binding	grid	scrollviewer	usercontrols	10.0%	25.0%	14.285714285714286
74674:java	c#	asp.net	c++	php	html	ruby-on-rails	r	iphone	css	0.0%	0.0%	NaN
74684:asp.net	java	javascript	php	c#	android	.net	c++	ajax	ms-access	10.0%	100.0%	18.181818181818183
74688:c#	visual-studio	visual-studio-2010	.net	visual-studio-2008	visual-c++	php	asp.net	resharper	color-scheme	10.0%	100.0%	18.181818181818183
74704:c#	pdf	image	php	html	conversion	javascript	java	.net	asp.net	20.0%	66.66666666666666%	30.769230769230766
74706:email	c#	asp.net	php	perl	smtp	cron	python	outlook-addin	sendmail	20.0%	66.66666666666666%	30.769230769230766
74713:mysql	sql	php	database	sql-server	query	postgresql	tsql	mysql-error-1054	select	30.0%	100.0%	46.15384615384615
74717:mysql	ms-access	c#	sql	query	php	.net	java	c	c++	20.0%	50.0%	28.571428571428573
74720:java	c#	hibernate	jpa	entity-framework	c++	sql	string	python	orm	10.0%	25.0%	14.285714285714286
74722:java	c#	php	javascript	spring	events	asp.net-mvc	forms	spring-mvc	mysql	20.0%	50.0%	28.571428571428573
74723:python	c#	c	programming-languages	php	iphone	java	memory	vb.net	linux	10.0%	33.33333333333333%	15.384615384615383
74731:asp.net	html	javascript	c#	.net	jquery	ajax	image	loading	php	10.0%	100.0%	18.181818181818183
74732:java	php	asp.net	jsp	c++	python	get	javascript	ajax	c	0.0%	0.0%	NaN
74746:memcached	caching	asp.net	android	notifications	ruby-on-rails	django	iphone	asp.net-mvc	.net	20.0%	100.0%	33.333333333333336
74759:javascript	c#	asp.net	extjs	sms	java	android	.net	mysql	json	20.0%	50.0%	28.571428571428573
74763:string	regex	php	c#	javascript	java	vb.net	c++	replace	unicode	0.0%	0.0%	NaN
74784:regex	javascript	php	python	java	c++	scheme	c#	ruby	racket	20.0%	40.0%	26.666666666666668
74826:php	jquery	javascript	ajax	c#	asp.net	jquery-ajax	encryption	validation	security	30.0%	75.0%	42.857142857142854
74839:c#	asp.net	.net	datetime	excel	php	html	javascript	android	convert	30.0%	75.0%	42.857142857142854
74843:java	c#	silverlight	asp.net	javascript	php	jquery	parameters	android	function	10.0%	50.0%	16.666666666666668
74849:javascript	html	iframe	java	asp.net	.net	jquery	c#	file-upload	android	30.0%	60.0%	40.0
74851:android	css	html	android-layout	alignment	iphone	layout	textview	scrollview	edittext	20.0%	100.0%	33.333333333333336
74853:jquery	c#	javascript	tabcontrol	jquery-ui	jquery-ui-tabs	google-analytics	forms	html	tabpage	20.0%	100.0%	33.333333333333336
74865:c#	asp.net	java	c	.net	javascript	objective-c	math	css	css3	20.0%	66.66666666666666%	30.769230769230766
74867:c#	asp.net	.net	asp.net-mvc	mvc	silverlight	php	books	language-agnostic	experience	30.0%	60.0%	40.0
74871:c#	math	ruby	php	c	java	javascript	tsql	algorithm	sql	10.0%	33.33333333333333%	15.384615384615383
74888:java	iphone	ms-access	html5	javascript	cocos2d	asp.net	linux	c++	jquery	0.0%	0.0%	NaN
74897:iphone	google-app-engine	c#	php	java	objective-c	c++	database	winforms	ruby-on-rails	20.0%	66.66666666666666%	30.769230769230766
74898:java	clojure	c#	crystal-reports	asp.net	jasper-reports	.net	export	report	reporting-services	0.0%	0.0%	NaN
74916:c++	java	php	windows	javascript	r	solaris	objective-c	library	.net	10.0%	33.33333333333333%	15.384615384615383
74917:shell	bash	c#	linux	batch	python	cmd	mysql	windows	unix	10.0%	100.0%	18.181818181818183
74927:asp.net	c#	visual-studio	wpf	javascript	asp.net-mvc	visual-studio-2010	web-services	web-development	winforms	10.0%	20.0%	13.333333333333334
74930:jquery	javascript	html	css	dom	jquery-selectors	css-selectors	java	selectors	browser-compatibility	30.0%	60.0%	40.0
74933:asp.net	asp.net-mvc	c#	mvc	.net	asp.net-mvc-3	java	css	javascript	html	20.0%	50.0%	28.571428571428573
74935:linux	c#	asp.net	php	c++	resources	c	kernel	bluetooth	java	0.0%	0.0%	NaN
74952:java	eclipse	c#	iphone	null	android	constants	.net	scala	exception-handling	10.0%	100.0%	18.181818181818183
74990:java	c#	python	php	xpath	xml	.net	html	c	django	10.0%	50.0%	16.666666666666668
75004:java	jboss	jar	eclipse	netbeans	ear	web-services	deployment	java-ee	classpath	20.0%	50.0%	28.571428571428573
75016:windows	.net	c++	c#	dll	vb6	windows-services	c	windows-7	folder	0.0%	0.0%	NaN
75018:visual-studio	c#	visual-studio-2010	visual-studio-2008	.net	build	file	java	asp.net	copy	20.0%	40.0%	26.666666666666668
75020:mod-rewrite	.htaccess	php	java	url	c#	javascript	redirect	jquery	apache	10.0%	100.0%	18.181818181818183
75022:string	c#	php	regex	java	objective-c	.net	split	asp.net	python	10.0%	33.33333333333333%	15.384615384615383
75023:iphone	uitableview	objective-c	uitableviewcell	ios	cocoa-touch	scrolling	xcode	uiimageview	ipad	30.0%	100.0%	46.15384615384615
75026:crystal-reports	jasper-reports	clojure	c#	java	asp.net	.net	reporting-services	reportingservices-2005	ireport	10.0%	25.0%	14.285714285714286
75031:wcf	c#	web-services	.net	rest	java	android	service	asp.net	workflowservice	20.0%	100.0%	33.333333333333336
75035:c#	vb.net	asp.net	ado.net	.net	datatable	sql	insert	mysql	dataset	10.0%	25.0%	14.285714285714286
75059:java	python	c#	list	clojure	asp.net	ruby	junit	unit-testing	reference	10.0%	50.0%	16.666666666666668
75079:jquery	javascript	jquery-ui	lightbox	jquery-plugins	ajax	c#	image	slideshow	web-development	20.0%	66.66666666666666%	30.769230769230766
75097:python	list	c#	java	list-comprehension	collections	sorting	sublist	linq	prolog	10.0%	100.0%	18.181818181818183
75109:oracle	java	windows	installer	c++	internet-explorer	iphone	osx	c#	.net	0.0%	0.0%	NaN
75117:jquery	jquery-ui	javascript	php	date	asp.net	calendar	java	datepicker	c#	40.0%	80.0%	53.333333333333336
75122:java	php	javascript	c++	actionscript-3	math	flex	python	objective-c	windows	0.0%	0.0%	NaN
75153:php	java	c#	file	c++	javascript	jquery	mysql	plist	xcode	0.0%	0.0%	NaN
75162:c++	c	visual-c++	pointers	casting	const	java	typedef	bitwise-operators	global-variables	10.0%	100.0%	18.181818181818183
75186:iphone	objective-c	cocoa-touch	xcode	cocoa	grails	nsarray	nsmutablearray	iphone-sdk-3.0	ios	10.0%	25.0%	14.285714285714286
75187:c#	java	javascript	php	asp.net	css	ruby-on-rails	html	html5	winforms	20.0%	50.0%	28.571428571428573
75206:java	c++	php	javascript	iphone	python	math	.net	c#	objective-c	0.0%	0.0%	NaN
75211:sockets	c#	linux	c	tcp	networking	.net	c++	fullcalendar	ubuntu	20.0%	40.0%	26.666666666666668
75218:c++	operator-overloading	operators	c#	c	templates	java	python	operator-keyword	php	20.0%	66.66666666666666%	30.769230769230766
75221:wpf	c#	databinding	xaml	silverlight	datagrid	.net	binding	listbox	inotifypropertychanged	30.0%	75.0%	42.857142857142854
75229:iphone	xcode	ios	objective-c	appstore	cocoa-touch	xcode4	ipad	titanium	osx	20.0%	50.0%	28.571428571428573
75235:visual-studio	c++	gcc	visual-c++	visual-studio-2010	dll	windows	mingw	visual-studio-2008	linux	20.0%	40.0%	26.666666666666668
75258:asp.net-mvc	c#	asp.net	mvc	asp.net-mvc-3	ruby-on-rails	.net	inheritance	razor	caching	30.0%	100.0%	46.15384615384615
75263:jquery	java	c#	php	javascript	asp.net	validation	c	.net	css	20.0%	66.66666666666666%	30.769230769230766
75275:mod-rewrite	javascript	php	.htaccess	jquery	url	c#	html	apache	python	10.0%	20.0%	13.333333333333334
75281:android	java	asp.net	intent	.net	c#	ajax	php	c++	javascript	10.0%	100.0%	18.181818181818183
75293:c#	google	java	google-analytics	asp.net	gwt	php	.net	tabcontrol	google-app-engine	10.0%	100.0%	18.181818181818183
75294:javascript	java	php	asp.net	c#	wpf	html	r	ajax	hide	10.0%	100.0%	18.181818181818183
75297:string	regex	c++	javascript	php	java	jquery	c#	objective-c	python	10.0%	50.0%	16.666666666666668
75315:javascript	jquery	html5	canvas	c#	string	html	animation	java	android	30.0%	100.0%	46.15384615384615
75319:asp.net	c#	javascript	.net	mod-rewrite	.htaccess	php	ruby-on-rails	upload	image	0.0%	0.0%	NaN
75324:iphone	java	c#	objective-c	javascript	php	jquery	asp.net	xcode	.net	10.0%	33.33333333333333%	15.384615384615383
75327:sql-server	sql	sql-server-2008	sql-server-2005	tsql	c#	stored-procedures	.net	sql-server-2000	query	10.0%	33.33333333333333%	15.384615384615383
75356:javascript	mfc	c#	c++	java	.net	design	android	math	html5	0.0%	0.0%	NaN
75357:c#	java	.net	objective-c	asp.net-mvc	html	javascript	class	xml	string	10.0%	25.0%	14.285714285714286
75358:javascript	http	ruby-on-rails	asp.net	java	c#	frontend	google	database	ruby	10.0%	25.0%	14.285714285714286
75367:.net	asp.net	c#	serialization	iphone	application	android	database	c++	mysql	10.0%	50.0%	16.666666666666668
75380:c#	jquery	forms	javascript	winforms	html	.net	vb.net	php	ajax	0.0%	0.0%	NaN
75385:html	javascript	jquery	css	ruby-on-rails	python	xml	html5	c#	php	10.0%	100.0%	18.181818181818183
75392:php	mysql	erlang	c#	sms	java	sql	sql-server	ruby-on-rails	jquery	0.0%	0.0%	NaN
75405:c#	.net	asp.net	asp.net-mvc	javascript	php	c++	namespaces	assemblies	nhibernate	20.0%	40.0%	26.666666666666668
75417:c++	c	typedef	char	arrays	c#	struct	string	stl	asp.net	30.0%	100.0%	46.15384615384615
75440:java	c#	android	c++	file	php	python	javascript	database	objective-c	0.0%	0.0%	NaN
75446:database	iphone	sql	c#	sqlite	android	.net	mysql	python	java	10.0%	100.0%	18.181818181818183
75456:ssl	java	security	https	ssl-certificate	cryptography	certificate	apache	php	digital-signature	0.0%	0.0%	NaN
75470:html	iphone	objective-c	c#	php	javascript	pdf	java	ruby	markdown	30.0%	60.0%	40.0
75471:iphone	audio	perl	flash	video	c#	flex	android	clipboard	captcha	10.0%	25.0%	14.285714285714286
75501:excel	c#	vba	.net	macros	html	objective-c	java	function	excel-vba	30.0%	75.0%	42.857142857142854
75506:javascript	asp.net	function	android	ajax	c#	html	jquery	php	scripting	20.0%	66.66666666666666%	30.769230769230766
75509:memory	c	linux	process	memory-management	c++	windows	multithreading	cpu	memory-allocation	0.0%	0.0%	NaN
75511:iphone	video	flash	audio	android	youtube	streaming	audio-recording	flash-player	objective-c	10.0%	20.0%	13.333333333333334
75514:iphone	xcode	objective-c	gcc	osx	compiler	c	c++	ipad	ios	10.0%	50.0%	16.666666666666668
75518:oracle	c#	c++	windows	oracle10g	bash	.net	networking	assemblies	version	0.0%	0.0%	NaN
75521:excel	c#	vba	excel-2007	objective-c	math	excel-vba	c++	hyperlink	arrays	10.0%	50.0%	16.666666666666668
75538:jquery	html	javascript	image	php	css	ajax	regex	arrays	image-gallery	10.0%	33.33333333333333%	15.384615384615383
75544:iphone	objective-c	cocoa-touch	nsstring	cocoa	nsarray	xcode	memory	memory-management	memory-leaks	20.0%	100.0%	33.333333333333336
75555:firefox	javascript	css	google-chrome	browser	asp.net	safari	java	html	iphone	0.0%	0.0%	NaN
75564:sql	sql-server	mysql	database	c#	html	jquery	insert	sql-server-2005	tsql	0.0%	0.0%	NaN
75568:.net	c#	delphi	java	html	c++	ide	jsp	css	windows	10.0%	33.33333333333333%	15.384615384615383
75569:css	javascript	jquery	html	php	c#	java	wpf	html5	python	10.0%	100.0%	18.181818181818183
75577:licensing	open-source	c#	gpl	javascript	project-management	bsd	software-engineering	node.js	php	10.0%	100.0%	18.181818181818183
75585:python	c++	c#	c	preprocessor	linq	php	uinavigationbar	android	gcc	10.0%	33.33333333333333%	15.384615384615383
75600:nhibernate	fluent-nhibernate	c#	nhibernate-mapping	mapping	automapping	.net	inheritance	linq	generics	30.0%	100.0%	46.15384615384615
75614:php	asp.net	java	paypal	html	web-development	jquery	joomla	android	css	10.0%	50.0%	16.666666666666668
75637:php	javascript	ruby-on-rails	java	ruby	c#	python	html5	database	objective-c	20.0%	50.0%	28.571428571428573
75648:inheritance	c#	c++	java	oop	generics	polymorphism	interface	casting	class	10.0%	25.0%	14.285714285714286
75659:asp.net	javascript	c#	ajax	gridview	events	dropdownlist	.net	postback	client	20.0%	50.0%	28.571428571428573
75668:iphone	objective-c	ios	cocoa-touch	android	iphone-sdk-4.0	html	xcode	sdk	application	20.0%	40.0%	26.666666666666668
75671:c#	windows	vb.net	shell	emacs	bash	linux	command	objective-c	winforms	10.0%	25.0%	14.285714285714286
75673:wcf	.net	service	c#	android	rest	asp.net	silverlight	web-services	castle-activerecord	20.0%	66.66666666666666%	30.769230769230766
75674:iphone	c#	video	flash	objective-c	flex	audio	youtube	streaming	android	0.0%	0.0%	NaN
75683:ruby-on-rails	ruby	rubygems	gem	ruby-on-rails-3	bundler	rvm	windows	jruby	heroku	30.0%	75.0%	42.857142857142854
75688:sockets	c	networking	c#	linux	udp	c++	tcp	network-programming	java	20.0%	40.0%	26.666666666666668
75692:iphone	objective-c	uitableviewcell	uitableview	android	iphone-sdk-4.0	java	ios	uilabel	cocoa-touch	20.0%	66.66666666666666%	30.769230769230766
75697:java	c#	javascript	math	c++	ajax	coordinates	jquery	iphone	wpf	10.0%	20.0%	13.333333333333334
75705:python	php	bash	c#	java	echo	printing	exception	module	shell	0.0%	0.0%	NaN
75720:ruby-on-rails	ruby-on-rails-3	wordpress	asp.net-mvc	render	partial-views	routes	ruby	c#	routing	10.0%	100.0%	18.181818181818183
75723:java	iphone	javascript	php	wpf	c	c++	math	python	cocoa	10.0%	20.0%	13.333333333333334
75725:ruby	ruby-on-rails	python	ruby-on-rails-3	reflection	groovy	internationalization	system.drawing	class	and-operator	10.0%	33.33333333333333%	15.384615384615383
75731:json	xml	ruby	ruby-on-rails	java	c#	javascript	api	asp.net	node.js	20.0%	40.0%	26.666666666666668
75745:c#	installer	wix	windows	path	setup	visual-studio-2008	msi	visual-c++	osx	30.0%	60.0%	40.0
75751:ruby-on-rails	ruby	c#	java	javascript	python	php	node.js	heroku	cassandra	10.0%	33.33333333333333%	15.384615384615383
75779:c#	windows	c++	.net	jquery	asp.net	winforms	dll	com	validation	10.0%	33.33333333333333%	15.384615384615383
75780:c++	constructor	inheritance	templates	c#	class	oop	java	virtual	destructor	10.0%	20.0%	13.333333333333334
75793:ruby-on-rails	ruby	rubygems	ruby-on-rails-3	rake	bundler	gem	rspec	activesupport	rvm	20.0%	66.66666666666666%	30.769230769230766
75797:java	c#	javascript	ms-access	iphone	.net	c++	linux	css	css3	0.0%	0.0%	NaN
75822:soap	web-services	wsdl	php	xml	java	wcf	c#	webservice-client	cxf	20.0%	40.0%	26.666666666666668
75828:android	asp.net	c#	java	application	scala	.net	iphone	web-applications	iis	10.0%	100.0%	18.181818181818183
75832:twitter	api	facebook	php	twitter-api	oauth	url	iphone	android	c#	10.0%	50.0%	16.666666666666668
75856:unit-testing	c#	java	testing	tdd	junit	c++	asp.net	ruby	javascript	20.0%	50.0%	28.571428571428573
75857:python	datetime	date	mysql	compare	c#	tsql	printing	sql	django	10.0%	100.0%	18.181818181818183
75869:git	svn	mercurial	clone	github	tortoisesvn	copy	version-control	cvs	linux	10.0%	33.33333333333333%	15.384615384615383
75880:c++	c#	c	stl	java	algorithm	char	.net	html	php	10.0%	25.0%	14.285714285714286
75883:android	java	eclipse	android-manifest	httpwebrequest	httpclient	treemap	intellij-idea	exception-handling	try-catch	20.0%	66.66666666666666%	30.769230769230766
75897:python	javascript	string	java	php	django	printing	css	windows	unicode	0.0%	0.0%	NaN
75903:c#	idisposable	.net	php	ruby-on-rails	comments	wordpress	iphone	objective-c	java	30.0%	100.0%	46.15384615384615
75906:asp.net	c#	java	php	javascript	r	.net	get	c++	winapi	0.0%	0.0%	NaN
75912:javascript	c#	java	asp.net	objective-c	php	c++	toolbar	.net	jqgrid	20.0%	50.0%	28.571428571428573
75913:java	multithreading	javascript	c++	.net	python	library	math	groovy	com	10.0%	50.0%	16.666666666666668
