3:unicode	encoding	string	utf-8	java	c++	sql	c	c#	ascii	30.0%	60.0%	40.0
101134:web-services	wcf	c#	asp.net	.net	service	java	rest	silverlight	soap	30.0%	75.0%	42.857142857142854
101140:c++	c#	iphone	audio	visual-c++	c	android	objective-c	mono	xcode	20.0%	50.0%	28.571428571428573
101142:html	jquery	css	javascript	table	php	jquery-selectors	jsp	asp.net-mvc	asp.net	20.0%	66.66666666666666%	30.769230769230766
101144:css	html	jquery	div	javascript	.net	c#	width	alignment	css3	20.0%	100.0%	33.333333333333336
101151:c#	svn	java	windows	python	.net	jquery	javascript	file	copy	20.0%	66.66666666666666%	30.769230769230766
101156:php	string	iphone	java	olap	frameworks	objective-c	c#	ssas	iis	10.0%	50.0%	16.666666666666668
101160:javascript	jquery	popup	asp.net	html	powershell	google-chrome-extension	window	window.open	c#	10.0%	100.0%	18.181818181818183
101166:iphone	cocoa-touch	objective-c	javascript	php	java	android	touch	cocos2d	uiimage	20.0%	50.0%	28.571428571428573
101196:php	c#	java	mod-rewrite	javascript	.net	css	directory	html5	ajax	0.0%	0.0%	0.0
101198:ios	iphone	php	objective-c	c#	android	c++	mysql	ios4	ios5	20.0%	100.0%	33.333333333333336
101203:android	google-analytics	c#	asp.net	javascript	wpf	java	c++	syntax	flex	10.0%	100.0%	18.181818181818183
101207:c#	windows	video	wpf	audio	mp3	mediaelement	flv	.net	flash	0.0%	0.0%	0.0
101211:c++	ssas	php	string	vector	iphone	olap	delphi	objective-c	java	10.0%	33.33333333333333%	15.384615384615383
101217:c	c++	char	types	struct	c#	typedef	integer	sizeof	objective-c	10.0%	50.0%	16.666666666666668
101219:excel	c#	vba	asp.net	java	android	excel-2007	excel-formula	oledb	python	20.0%	66.66666666666666%	30.769230769230766
101227:php	curl	c#	android	joomla1.5	c	jquery	objective-c	joomla	windows	10.0%	50.0%	16.666666666666668
101231:caching	memcached	asp.net	ruby-on-rails	php	appfabric	pdo	django-cache	ruby	processor	10.0%	20.0%	13.333333333333334
101236:java	c++	objective-c	arraylist	diff	difference	exception-handling	try-catch	jvm	assert	10.0%	50.0%	16.666666666666668
101237:php	javascript	java	php5	default	arguments	c#	get	python	cookies	30.0%	60.0%	40.0
101247:javascript	jquery	validation	asp.net	php	browser	web-development	html	css	http	10.0%	33.33333333333333%	15.384615384615383
101252:css	html	div	image	internet-explorer-6	css3	javascript	scroll	xhtml	webkit	20.0%	50.0%	28.571428571428573
101255:jsf	richfaces	java	css	html	table	primefaces	javascript	datatable	jquery	30.0%	60.0%	40.0
101270:ruby	ruby-on-rails	timezone	php	ruby-on-rails-3	c#	java	logging	f#	.net	10.0%	33.33333333333333%	15.384615384615383
101272:wcf	c#	web-services	java	.net	asp.net	rest	php	silverlight	soap	20.0%	100.0%	33.333333333333336
101281:date	php	java	objective-c	iphone	vb.net	c	c#	.net	namespaces	0.0%	0.0%	0.0
101284:shell	bash	command	python	linux	c	c#	windows	objective-c	selenium	10.0%	100.0%	18.181818181818183
101290:sockets	c#	tcp	networking	c++	android	c	port	udp	linux	10.0%	100.0%	18.181818181818183
101291:sql	linq	mysql	c#	oracle	sql-server	select	sql-server-2005	query	tsql	20.0%	66.66666666666666%	30.769230769230766
101301:html	javascript	c#	parsing	java	.net	iphone	html-parsing	regex	markdown	10.0%	20.0%	13.333333333333334
101304:iphone	objective-c	cocoa-touch	iphone-sdk-3.0	xcode	nsstring	ios	core-data	iphone-sdk-4.0	nsdictionary	30.0%	75.0%	42.857142857142854
101308:sql-server	sql	stored-procedures	sql-server-2005	mysql	sql-server-2008	tsql	c#	db2	asp.net	20.0%	66.66666666666666%	30.769230769230766
101312:plot	image	python	matlab	matplotlib	java	winapi	php	r	typo3	20.0%	66.66666666666666%	30.769230769230766
101319:.htaccess	mod-rewrite	apache	redirect	javascript	html	php	java	css	url-rewriting	10.0%	100.0%	18.181818181818183
101322:css	html	jquery	javascript	div	xhtml	events	web-development	width	alignment	10.0%	33.33333333333333%	15.384615384615383
101326:algorithm	sorting	matrix	c++	arrays	c#	python	javascript	big-o	numpy	20.0%	40.0%	26.666666666666668
101334:asp.net	c#	javascript	jquery	.net	usercontrols	silverlight	refresh	windows-phone-7	html	10.0%	33.33333333333333%	15.384615384615383
101346:iphone	objective-c	nsstring	ios	cocoa-touch	ipad	nsarray	iphone-sdk-3.0	cocoa	xcode	20.0%	50.0%	28.571428571428573
101349:printing	python	c#	lisp	awk	php	bash	javascript	common-lisp	java	20.0%	50.0%	28.571428571428573
101351:arrays	php	ruby	java	javascript	c#	c	jquery	value	numpy	10.0%	25.0%	14.285714285714286
101358:caching	memcached	asp.net	c#	ruby-on-rails	asp.net-mvc	drupal	javascript	ruby	django-cache	30.0%	60.0%	40.0
101386:javascript	c#	variables	asp.net	arrays	.net	java	python	prototype	syntax	0.0%	0.0%	0.0
101414:iphone	ipad	xcode	ios	objective-c	appstore	cocoa-touch	universal	iphone-sdk-4.0	adhoc	30.0%	100.0%	46.15384615384615
101428:android	blackberry	iphone	database	uuid	bluetooth	objective-c	android-emulator	java	usb	10.0%	100.0%	18.181818181818183
101438:colors	c#	java	cocoa	android	.net	label	jquery	objective-c	iphone	20.0%	40.0%	26.666666666666668
101439:image	php	java	c#	iphone	asp.net	silverlight	file-upload	windows-phone-7	ruby-on-rails	20.0%	40.0%	26.666666666666668
101442:c++	java	c#	loops	for-loop	c	while-loops	foreach	homework	types	10.0%	50.0%	16.666666666666668
101464:javascript	php	c++	python	regex	java	ruby-on-rails	uinavigationbar	string	arrays	0.0%	0.0%	0.0
101475:c#	asp.net	c	php	.net	java	objective-c	c++	properties	python	10.0%	100.0%	18.181818181818183
101489:iphone	sql-server	sql	objective-c	views	view	android	java	xml	sql-server-2005	0.0%	0.0%	0.0
101491:multithreading	java	c#	c++	.net	javascript	asp.net	android	c	semaphore	0.0%	0.0%	0.0
101508:xml	c#	.net	android	soap	php	sql	sitemap	asp.net	xsd	10.0%	33.33333333333333%	15.384615384615383
101511:php	java	asp.net	winforms	javascript	jsf	c#	c++	.net	css	0.0%	0.0%	0.0
101525:android	c#	httpwebrequest	.net	java	uri	windows-phone-7	silverlight	php	asp.net	10.0%	100.0%	18.181818181818183
101532:c#	perl	.net	java	iphone	php	c	objective-c	python	float	0.0%	0.0%	0.0
101539:javascript	jquery	asp.net	programming-languages	validation	mvc	android	ckeditor	ruby-on-rails	ajax	20.0%	100.0%	33.333333333333336
101577:timer	java	c#	iphone	game-development	c++	opengl-es	.net	android	nstimer	0.0%	0.0%	0.0
101578:jquery	javascript	c#	css	html	iphone	android	wpf	java	mouse	0.0%	0.0%	0.0
101579:html	javascript	tags	xml	java	css	c#	php	mysql	sql	10.0%	50.0%	16.666666666666668
101583:java	data-structures	stack	queue	c#	c	c++	algorithm	msmq	nservicebus	10.0%	50.0%	16.666666666666668
101588:c#	java	javascript	c++	signal	html	jquery	windows	iphone	signals	10.0%	50.0%	16.666666666666668
101598:ruby-on-rails	ruby	ruby-on-rails-3	mysql	javascript	datetime	java	cms	orm	python	20.0%	50.0%	28.571428571428573
101602:php	mod-rewrite	url	apache	.htaccess	.net	asp.net	regex	jquery	java	10.0%	20.0%	13.333333333333334
101603:c#	books	javascript	.net	php	f#	silverlight	delphi	asp.net	c++	10.0%	50.0%	16.666666666666668
101608:jquery	javascript	validation	ruby-on-rails-3	ruby-on-rails	html	form-validation	forms	jquery-validate	css	30.0%	75.0%	42.857142857142854
101611:c	c++	char	java	c#	struct	visual-c++	typedef	string	pointers	10.0%	25.0%	14.285714285714286
101613:c#	java	javascript	asp.net	events	jquery	gwt	event-handling	.net	silverlight	0.0%	0.0%	0.0
101623:iphone	android	ruby-on-rails	ios	app	objective-c	ruby	appstore	c#	itunes	0.0%	0.0%	0.0
101625:visual-studio	visual-studio-2008	visual-studio-2010	visual-c++	c#	.net	c++	asp.net	visual-studio-2005	visual	10.0%	50.0%	16.666666666666668
101629:sql-server	sql-server-2005	sql	ssms	sql-server-2008	management-studio	tsql	visual-studio	c#	sqlservermanagementstudio	20.0%	100.0%	33.333333333333336
101646:css	html	jquery	php	asp.net	java	javascript	ruby-on-rails	regex	c#	10.0%	50.0%	16.666666666666668
101662:windows	c#	c++	.net	winapi	dll	windows-xp	c	exe	windows-vista	20.0%	66.66666666666666%	30.769230769230766
101663:android	java	facebook	flex	coding-style	apps	live-wallpaper	eclipse	.net	javascript	20.0%	100.0%	33.333333333333336
101668:jquery	html	javascript	css	div	string	php	java	javascript-events	internet-explorer	20.0%	100.0%	33.333333333333336
101670:sql	xml	sql-server	mysql	database	php	sql-server-2008	java	tsql	sql-server-2005	30.0%	75.0%	42.857142857142854
101676:iphone	memory	memory-leaks	memory-management	c++	objective-c	java	ios	memory-allocation	xcode	10.0%	25.0%	14.285714285714286
101689:git	svn	mercurial	github	dvcs	version-control	apache	head	history	unix	10.0%	20.0%	13.333333333333334
101695:sql-server	sql-server-2005	tsql	sql	sql-server-2008	c++	java	javascript	.net	sharding	20.0%	40.0%	26.666666666666668
101705:apache	php	directory	c#	linux	mod-rewrite	apache2	django	sql	search	0.0%	0.0%	0.0
101709:css	c#	.net	javascript	java	winforms	jquery	html	background	gradient	10.0%	25.0%	14.285714285714286
101711:eclipse	java	c++	jar	ant	c	android	eclipse-plugin	c#	project	0.0%	0.0%	0.0
101722:c#	.net	byte	java	c	bytearray	c++	windows	stream	windows-xp	20.0%	40.0%	26.666666666666668
101729:google-maps	google-maps-api-3	javascript	iphone	google	objective-c	maps	geolocation	php	jquery	20.0%	100.0%	33.333333333333336
101730:css	html	javascript	jquery	winforms	c#	php	iphone	border	css3	20.0%	50.0%	28.571428571428573
101734:c#	javascript	java	jquery	asp.net	.net	android	blackberry	windows	settings	0.0%	0.0%	0.0
101735:c#	sql	sql-server	mysql	jquery	row	datagridview	winforms	asp.net	css	0.0%	0.0%	0.0
101743:mysql	sql	insert	sql-server	sql-server-2005	iphone	php	c#	objective-c	.net	0.0%	0.0%	0.0
101751:android	java	android-layout	textview	listview	linearlayout	tablelayout	view	imageview	xml	10.0%	50.0%	16.666666666666668
101763:jquery	javascript	iphone	html	scrolling	css	android	scroll	scrollbar	iphone-sdk-4.0	10.0%	20.0%	13.333333333333334
101775:c#	asp.net	php	iphone	constants	warnings	html	objective-c	java	ruby-on-rails	10.0%	50.0%	16.666666666666668
101777:eclipse	java	jar	eclipse-plugin	eclipse-rcp	plugins	ant	installer	jython	history	0.0%	0.0%	0.0
101795:javascript	css	google-chrome	firefox	internet-explorer	html	browser	asp.net	safari	php	20.0%	66.66666666666666%	30.769230769230766
101797:c++	vector	boost	iterator	r	const	stl	cout	visual-studio-2010	copy	20.0%	50.0%	28.571428571428573
101809:c#	asp.net	javascript	.net	jquery	windows	ruby-on-rails	vb.net	vb6	messagebox	30.0%	100.0%	46.15384615384615
101813:sql	mysql	tsql	.net	ruby-on-rails	php	order-by	linq	sql-server	c#	0.0%	0.0%	0.0
101817:jquery	javascript	image	ajax	hover	fadein	slideshow	html	background	jquery-ui	10.0%	33.33333333333333%	15.384615384615383
101839:java	python	php	c	c#	javascript	ubuntu	css	html	objective-c	0.0%	0.0%	0.0
101857:sockets	c#	network-programming	c	networking	python	port	java	tcp	tcpclient	10.0%	33.33333333333333%	15.384615384615383
101871:java	python	javascript	iphone	objective-c	html	php	css	c#	math	20.0%	66.66666666666666%	30.769230769230766
101888:c++	vector	iterator	stl	boost	const	string	r	copy	std	10.0%	100.0%	18.181818181818183
101909:ruby-on-rails	ruby-on-rails-3	devise	ruby	authentication	gem	exchange	heroku	actionmailer	rubygems	20.0%	66.66666666666666%	30.769230769230766
101925:jquery	javascript	ajax	php	load	python	iphone	html	sql	c#	20.0%	66.66666666666666%	30.769230769230766
101955:mysql	sql	sorting	ruby-on-rails	c#	database	php	data-structures	unix	asp.net	10.0%	33.33333333333333%	15.384615384615383
101960:java	c	javascript	c#	bash	android	osx	eclipse	objective-c	php	0.0%	0.0%	0.0
101967:json	javascript	jquery	php	c#	android	java	iphone	mvc	asp.net	10.0%	33.33333333333333%	15.384615384615383
101972:c#	java	c	arrays	compression	.net	byte	c++	php	bytearray	30.0%	60.0%	40.0
101977:git	github	mercurial	version-control	commit	repository	clone	rebase	merge	submodule	10.0%	100.0%	18.181818181818183
101980:javascript	arrays	php	reference	c#	object	undefined	java	variables	nhibernate	10.0%	50.0%	16.666666666666668
101986:ftp	c#	php	sockets	c	asp.net	.net	download	sftp	ubuntu	20.0%	100.0%	33.333333333333336
101999:php	git	c#	internet-explorer	version	python	java	backwards-compatibility	.net	versioning	0.0%	0.0%	0.0
102034:javascript	jquery	c#	asp.net	php	c	iphone	mootools	c++	html	20.0%	40.0%	26.666666666666668
102046:wpf	xaml	databinding	binding	silverlight	c#	.net	datatemplate	multibinding	datatrigger	10.0%	33.33333333333333%	15.384615384615383
102047:c#	java	php	html	.net	css	cakephp	mysql	get	objective-c	0.0%	0.0%	0.0
102053:flash	menu	c#	flex	menuitem	javascript	java	contextmenu	asp.net	python	10.0%	33.33333333333333%	15.384615384615383
102057:php	javascript	variables	php5	get	math	c#	c++	django	python	20.0%	50.0%	28.571428571428573
102069:python	django	osx	virtualenv	module	mysql	image	pil	easy-install	php	20.0%	50.0%	28.571428571428573
102095:php	java	c#	collections	iphone	objective-c	windows	javascript	python	c++	0.0%	0.0%	0.0
102105:sql	sql-server	tsql	mysql	insert	php	database	java	query	null	20.0%	66.66666666666666%	30.769230769230766
102121:sql-server	sql	sql-server-2008	tsql	sql-server-2005	java	oracle	sql-server-2000	jdbc	php	10.0%	100.0%	18.181818181818183
102152:c	c++	file	file-io	homework	binary	fread	io	visual-c++	pointers	10.0%	50.0%	16.666666666666668
102157:ruby-on-rails	ruby	vb.net	.net	algorithm	graph	ruby-on-rails-3	matlab	php	string	10.0%	33.33333333333333%	15.384615384615383
102170:wpf	c#	.net	silverlight	xaml	asp.net	databinding	wpf-controls	binding	winapi	20.0%	50.0%	28.571428571428573
102179:c	c++	malloc	memory	pointers	casting	homework	function	arrays	java	10.0%	50.0%	16.666666666666668
102187:enums	java	c#	osgi	c++	.net	c	asp.net	ruby	scala	20.0%	66.66666666666666%	30.769230769230766
102208:iphone	objective-c	uitableviewcell	uitableview	ios	cocoa-touch	xcode	iphone-sdk-4.0	ipad	java	20.0%	50.0%	28.571428571428573
102225:iphone	objective-c	nsstring	cocoa-touch	ios	ipad	iphone-sdk-3.0	nsarray	nsdictionary	xcode	10.0%	100.0%	18.181818181818183
102235:sql-server	sql	oracle	sql-server-2008	sql-server-2005	tsql	plsql	c#	oracle10g	view	30.0%	100.0%	46.15384615384615
102238:java	c#	php	asp.net	r	javascript	django	python	mysql	c++	10.0%	33.33333333333333%	15.384615384615383
102243:php	arrays	c#	jquery	ienumerable	string	.net	c++	javascript	java	20.0%	100.0%	33.333333333333336
102251:ruby-on-rails	ruby	ruby-on-rails-3	c#	string	regex	rubygems	upgrade	hex	validation	20.0%	66.66666666666666%	30.769230769230766
102252:java	php	javascript	testing	html	agile	tdd	django	python	c	0.0%	0.0%	0.0
102253:java	.net	c#	python	android	listview	iphone	objective-c	asp.net	winforms	0.0%	0.0%	0.0
102255:php	c#	csv	c	file	asp.net	file-io	c++	notepad++	eof	20.0%	100.0%	33.333333333333336
102258:iphone	audio	android	flash	actionscript-3	iphone-sdk-4.0	midi	xcode	java	c#	0.0%	0.0%	0.0
102266:jquery	javascript	html	refresh	asp.net	url	php	reload	iframe	loading	20.0%	50.0%	28.571428571428573
102267:android	android-emulator	grails	networking	security	emulator	eclipse	java	adb	logging	10.0%	33.33333333333333%	15.384615384615383
102269:php	java	math	c#	php5	name	web-development	syntax	javascript	payment-processing	10.0%	100.0%	18.181818181818183
102272:sql	sql-server	stored-procedures	sql-server-2008	sql-server-2005	mysql	.net	tsql	java	android	20.0%	50.0%	28.571428571428573
102284:sql	mysql	sql-server	tsql	null	database	insert	php	query	sql-server-2005	20.0%	100.0%	33.333333333333336
102285:c#	.net	visual-studio	asp.net	visual-studio-2008	tfs	php	sql	erlang	remote-debugging	10.0%	100.0%	18.181818181818183
102291:opengl	opengl-es	c++	textures	iphone	opengl-es-2.0	python	glsl	graphics	vertex-shader	20.0%	66.66666666666666%	30.769230769230766
102309:mysql	c#	php	java	sql	query	database	javascript	objective-c	python	30.0%	100.0%	46.15384615384615
102325:javascript	asp.net	jquery	c++	php	python	java	library	c	html	20.0%	100.0%	33.333333333333336
102331:javascript	jquery	asp.net	treeview	winforms	c#	dom	html	tree	function	30.0%	100.0%	46.15384615384615
102333:c#	android	java	listview	asp.net	winforms	html	unix	linux	sql	0.0%	0.0%	0.0
102359:assembly	x86	c	gcc	nasm	gdb	inline-assembly	gas	debugging	batch-file	20.0%	100.0%	33.333333333333336
102360:facebook	facebook-like	html	button	css	android	javascript	jquery	asp.net	php	10.0%	33.33333333333333%	15.384615384615383
102374:c#	python	c++	mysql	java	sql-server	mvc	ubuntu	database	c	0.0%	0.0%	0.0
102387:wcf	c#	service	web-services	.net	java	windows	android	asp.net	c++	20.0%	40.0%	26.666666666666668
102388:email	c#	php	java	.net	python	outlook	smtp	gmail	attachment	10.0%	33.33333333333333%	15.384615384615383
102393:c#	string	python	c++	unicode	java	c	javascript	android	jquery	0.0%	0.0%	0.0
102412:php	php5	javascript	asp.net	conditional-operator	web-development	cookies	doctrine	mysql	database	20.0%	50.0%	28.571428571428573
102429:wcf	c#	service	android	asp.net	.net	web-services	wpf	windows-services	data	10.0%	50.0%	16.666666666666668
102431:c++	c#	android	php	iphone	asp.net	c	objective-c	console	windows	10.0%	50.0%	16.666666666666668
102461:java	google-app-engine	java-ee	python	multithreading	solr	free	jvm	c#	2d	30.0%	60.0%	40.0
102468:asp.net	c#	android	javascript	browser	.net	c++	html	java	visual-studio-2010	0.0%	0.0%	0.0
102491:java	multithreading	c#	c++	.net	homework	qt4	qt	thread-safety	signal	10.0%	100.0%	18.181818181818183
102495:c++	templates	template-specialization	g++	stl	typedef	c++0x	function-pointers	inheritance	gcc	30.0%	75.0%	42.857142857142854
102500:open-source	java	php	licensing	asp.net	windows	forum	android	cms	bioinformatics	0.0%	0.0%	0.0
102512:wpf	silverlight	xaml	c#	binding	silverlight-4.0	silverlight-3.0	databinding	stackpanel	datagrid	10.0%	50.0%	16.666666666666668
102522:android	activity	android-layout	android-widget	intent	layout	progressdialog	java	application	communication	20.0%	66.66666666666666%	30.769230769230766
102528:javascript	php	c#	asp.net	.net	winforms	c	iphone	jquery	objective-c	10.0%	33.33333333333333%	15.384615384615383
102539:sms	c#	android	vb.net	asp.net	java-me	.net	java	php	sms-gateway	20.0%	40.0%	26.666666666666668
102548:java	spring	c#	javascript	css	objective-c	iphone	php	python	syntax	0.0%	0.0%	0.0
102559:c#	java	mysql	css	sql-server	asp.net	properties	html	sql	python	0.0%	0.0%	0.0
102563:objective-c	iphone	mysql	sql	php	string	c	python	jquery	cocoa-touch	20.0%	40.0%	26.666666666666668
102592:android	iphone	objective-c	asp.net	c#	xcode	java	c++	cocoa	javascript	10.0%	100.0%	18.181818181818183
102598:javascript	asp.net	c++	jquery	php	c	windows	error-handling	ruby-on-rails	eclipse	0.0%	0.0%	0.0
102604:currency	iphone	php	java	c#	javascript	database	sql	localization	internationalization	10.0%	33.33333333333333%	15.384615384615383
102612:colors	iphone	android	c#	objective-c	php	.net	cocoa	java	label	10.0%	25.0%	14.285714285714286
102616:crystal-reports	pdf	c#	asp.net	reporting-services	.net	visual-studio-2008	vb.net	itextsharp	reportviewer	20.0%	50.0%	28.571428571428573
102624:c#	apache	php	unix	windows	file	mod-rewrite	perl	file-io	directory	0.0%	0.0%	0.0
102627:email	php	c#	regex	gmail	asp.net	java	smtp	outlook	javascript	20.0%	50.0%	28.571428571428573
102629:c#	java	pdf	word	python	c++	file	.net	file-io	php	0.0%	0.0%	0.0
102675:java	spring	asp.net	spring-mvc	javascript	c#	spring-security	exception	hibernate	flash	0.0%	0.0%	0.0
102677:multithreading	c#	java	winforms	c++	.net	threadpool	pthreads	python	linux	40.0%	80.0%	53.333333333333336
102680:debugging	visual-studio	visual-studio-2010	c#	visual-studio-2008	.net	dll	windbg	breakpoints	c++	50.0%	100.0%	66.66666666666667
102707:jqgrid	javascript	jquery	extjs	c#	drag-and-drop	asp.net	flex	silverlight-4.0	css	10.0%	100.0%	18.181818181818183
102714:asp.net	ms-access	sharepoint	c#	php	caching	asp.net-mvc	html	.net	permissions	30.0%	100.0%	46.15384615384615
102722:python	django	java	mysql	database	string	c#	lambda	boolean	.net	10.0%	25.0%	14.285714285714286
102758:c++	c	pointers	function	arrays	c#	javascript	java	homework	linux	20.0%	66.66666666666666%	30.769230769230766
102760:sql	c#	mysql	ruby-on-rails	order-by	arrays	.net	c++	linq	php	0.0%	0.0%	0.0
102783:android	bluetooth	blackberry	usb	iphone	windows	mobile	c#	adb	uuid	10.0%	50.0%	16.666666666666668
102792:sql	sql-server	mysql	insert	sql-server-2005	tsql	php	c#	query	timestamp	40.0%	100.0%	57.142857142857146
102795:php	python	javascript	c++	class	function	objective-c	jquery	regex	arrays	10.0%	50.0%	16.666666666666668
102806:linq	c#	java	.net	linq-to-sql	php	mysql	c	layer	asp.net	10.0%	25.0%	14.285714285714286
102808:c#	sorting	php	arrays	android	java	.net	algorithm	list	javascript	10.0%	33.33333333333333%	15.384615384615383
102840:garbage-collection	memory-management	c	memory	c++	java	memory-leaks	iphone	linux	memory-allocation	10.0%	20.0%	13.333333333333334
102844:c	c#	c++	java	python	javascript	lisp	networking	printing	char	10.0%	50.0%	16.666666666666668
102881:wcf	.net	c#	service	web-services	serialization	java	rest	asp.net	castle-activerecord	10.0%	50.0%	16.666666666666668
102899:google-maps	google-maps-api-3	javascript	google	c#	api	google-latitude	latitude-longitude	android	mapkit	20.0%	40.0%	26.666666666666668
102908:datetime	format	javascript	c#	objective-c	ruby	iphone	numbers	sql-server	php	10.0%	100.0%	18.181818181818183
102922:c#	.net	python	java	iphone	key	winforms	vb.net	vim	dictionary	10.0%	20.0%	13.333333333333334
102924:java	c++	math	objective-c	c#	asp.net	android	float	javascript	formatting	0.0%	0.0%	0.0
102936:date	datetime	sql	c#	php	python	tsql	mysql	sql-server	java	0.0%	0.0%	0.0
102961:sql	java	c#	python	regex	javascript	jquery	iphone	linq	asp.net	10.0%	33.33333333333333%	15.384615384615383
102974:web-services	wcf	c#	asp.net	.net	java	iphone	soap	rest	json	10.0%	33.33333333333333%	15.384615384615383
102990:java	c#	iphone	c++	.net	php	image	javascript	html	asp.net	10.0%	33.33333333333333%	15.384615384615383
102992:c#	android	javascript	jquery	java	text	html	full-text-search	vim	regex	20.0%	66.66666666666666%	30.769230769230766
103026:asp.net	php	jquery	javascript	drupal	c#	html	android	webforms	asp	0.0%	0.0%	0.0
103043:stored-procedures	sql	sql-server	sql-server-2008	oracle	sql-server-2005	mysql	tsql	java	c#	0.0%	0.0%	0.0
103049:java	jdbc	c#	mysql	odbc	connection	oracle	python	web-config	osx	10.0%	33.33333333333333%	15.384615384615383
103056:java	video	android	audio	php	youtube	flash	mp3	mediaplayer	c#	10.0%	33.33333333333333%	15.384615384615383
103103:android	java	c#	javascript	integer	conversion	ruby	struts	c	decimal	20.0%	50.0%	28.571428571428573
103106:php	c#	.net	javascript	version	python	visual-studio	email	java	apache	20.0%	40.0%	26.666666666666668
103109:object	java	javascript	c#	c++	oop	string	date	objective-c	android	30.0%	75.0%	42.857142857142854
103112:php	datetime	date	java	c#	python	string	sql	javascript	mysql	10.0%	25.0%	14.285714285714286
103128:c#	.net	javascript	python	java	asp.net	php	ruby	ruby-on-rails	boolean	20.0%	66.66666666666666%	30.769230769230766
103137:ruby-on-rails	ruby	ruby-on-rails-3	activerecord	sinatra	rake	berkeley-db	datamapper	bpython	python	20.0%	40.0%	26.666666666666668
103139:java	hibernate	c#	objective-c	date	android	php	winapi	algorithm	vb.net	0.0%	0.0%	0.0
103148:java	web-services	wsdl	tomcat	asp.net	.net	java-ee	soap	xml	webservice-client	20.0%	66.66666666666666%	30.769230769230766
103162:c#	java	php	asp.net	passwords	.net	security	ruby-on-rails	authentication	iphone	0.0%	0.0%	0.0
103163:flex	actionscript-3	c#	flash	asp.net	flex3	android	iphone	database	mod-rewrite	0.0%	0.0%	0.0
103176:loops	python	c	for-loop	java	c++	nested-loops	objective-c	while-loops	c#	10.0%	50.0%	16.666666666666668
103190:sql	mysql	sql-server	php	magento	database	tsql	javascript	customer	table	30.0%	75.0%	42.857142857142854
103274:android	android-layout	layout	listview	textview	relativelayout	java	tablelayout	linearlayout	android-listview	20.0%	50.0%	28.571428571428573
103281:hash	perl	ruby	c++	arrays	iphone	algorithm	stl	python	emacs	0.0%	0.0%	0.0
103283:iphone	objective-c	uitabbarcontroller	cocoa-touch	uinavigationcontroller	uiviewcontroller	ios	memory-management	uitabbar	xcode	10.0%	20.0%	13.333333333333334
103304:xml	xsd	xml-schema	c#	html	html5	java	xpath	css	attributes	10.0%	100.0%	18.181818181818183
103320:email	java	php	c#	notifications	teamcity	outlook	android	asp.net	command-line	10.0%	33.33333333333333%	15.384615384615383
103326:git	merge	mercurial	branch	git-branching	github	git-svn	version-control	git-merge	revert	10.0%	33.33333333333333%	15.384615384615383
103331:c++	winapi	c	c#	windows	pinvoke	dllimport	memory-management	string	write	30.0%	75.0%	42.857142857142854
103339:php	ftp	c#	asp.net	file-upload	joomla	curl	file	ruby-on-rails	virtuemart	10.0%	20.0%	13.333333333333334
103345:html	css	jquery	javascript	asp.net	php	java	xpath	css-selectors	pdf	10.0%	25.0%	14.285714285714286
103362:jquery	css	javascript	html	jquery-ui	xhtml	dropdown	ajax	image	php	20.0%	100.0%	33.333333333333336
103371:singleton	c#	java	static	design-patterns	php	oop	asp.net	.net	generics	30.0%	100.0%	46.15384615384615
103372:c++	vector	stl	iterator	boost	templates	copy	string	iostream	coding-style	20.0%	100.0%	33.333333333333336
103377:java	php	c#	asp.net	css	html	r	cakephp	objective-c	javascript	0.0%	0.0%	0.0
103382:java	javascript	php	wcf	c++	linux	exception-handling	try-catch	android	javacaps	10.0%	50.0%	16.666666666666668
103426:jquery	javascript	css	html	jquery-selectors	div	loops	class	ruby-on-rails	selectors	10.0%	100.0%	18.181818181818183
103436:facebook	php	facebook-graph-api	api	facebook-connect	facebook-c#-sdk	twitter	facebook-fql	objective-c	javascript	20.0%	50.0%	28.571428571428573
103456:javascript	asp.net	jquery	web-development	validation	loops	css	oop	class	internet-explorer-9	10.0%	25.0%	14.285714285714286
103480:sql	mysql	c#	java	query	homework	tsql	table	sql-server-2005	database	10.0%	25.0%	14.285714285714286
103485:java	c#	vb.net	android	.net	asp.net	wpf	web-services	r	xcode	10.0%	100.0%	18.181818181818183
103497:sockets	c++	c	tcp	c#	networking	network-programming	udp	java	ip	20.0%	50.0%	28.571428571428573
103499:iphone	objective-c	xcode	uiview	uiscrollview	ios	uiimageview	ipad	uilabel	animation	30.0%	60.0%	40.0
103501:.net	c#	vim	python	keyboard-shortcuts	dictionary	asp.net	java	jquery	windows	10.0%	33.33333333333333%	15.384615384615383
103505:c#	php	c++	java	.net	asp.net	database	url	javascript	android	20.0%	40.0%	26.666666666666668
103510:jquery	javascript	jquery-ui	setinterval	hover	c#	function	long-running-processes	click	variable-scope	10.0%	25.0%	14.285714285714286
103512:c#	java	c++	asp.net	iphone	.net	.net-3.5	android	javascript	qt	0.0%	0.0%	0.0
103532:c#	java	javascript	perl	.net	c++	windows	file	ios	c	0.0%	0.0%	0.0
103566:android	java	javascript	screen	jquery	browser	windows	iphone	css	blackberry	0.0%	0.0%	0.0
103575:ruby-on-rails	routing	ruby-on-rails-3	asp.net-mvc	routes	mvc	asp.net	rest	ruby	controller	20.0%	66.66666666666666%	30.769230769230766
