3:unicode	encoding	string	c#	ascii	utf-8	java	c++	nsstring	vb.net	30.0%	60.0%	40.0
121462:unit-testing	mocking	php	tdd	junit	frameworks	java	c#	zend-framework	xunit	10.0%	33.33333333333333%	15.384615384615383
121479:c++	c#	inheritance	constructor	abstract-class	virtual	java	wpf	oop	destructor	0.0%	0.0%	NaN
121480:html	javascript	c#	jquery	c#-4.0	javascript-events	hide	asp.net	winforms	events	20.0%	100.0%	33.333333333333336
121518:nhibernate	fluent-nhibernate	hibernate	java	nhibernate-mapping	c#	.net	orm	foreign-keys	mapping	20.0%	50.0%	28.571428571428573
121520:c	php	mysql	c++	c#	database	sql-server-2005	java	sql	systems-programming	0.0%	0.0%	NaN
121525:jquery	css	javascript	html	php	accordion	jquery-ui	ruby-on-rails	ruby	jquery-ui-accordion	20.0%	50.0%	28.571428571428573
121542:php	c#	java	directory	c++	file	copy	homework	apache2	equivalent	10.0%	50.0%	16.666666666666668
121546:jquery	html	javascript	css	li	ul	list	jquery-ui	php	image	10.0%	100.0%	18.181818181818183
121549:sql	mysql	excel	c#	java	sql-server-2008	update	python	php	oracle	10.0%	25.0%	14.285714285714286
121574:php	c#	erlang	hosting	web-services	service	c++	windows	vps	screen-scraping	10.0%	50.0%	16.666666666666668
121579:arrays	php	c#	c	pointers	python	numpy	objective-c	ruby	c++	10.0%	25.0%	14.285714285714286
121583:ruby-on-rails	ruby-on-rails-3	associations	activerecord	ruby	polymorphic	has-many	polymorphic-associations	validation	rspec	20.0%	40.0%	26.666666666666668
121586:asp.net-mvc	asp.net	razor	asp.net-mvc-3	view-engine	asp.net-mvc-2	asp.net-webforms	mvc	t4	webforms	20.0%	66.66666666666666%	30.769230769230766
121617:android	java	get	android-manifest	frameworks	php	intent	url	query	javascript	20.0%	40.0%	26.666666666666668
121645:svn	tortoisesvn	windows	copy	file	clipboard	php	bash	version-control	xcode	10.0%	100.0%	18.181818181818183
121674:java	jquery	c#	javascript	python	string	windows	.net	focus	asp.net	20.0%	50.0%	28.571428571428573
121686:iphone	xcode	provisioning	objective-c	cocoa-touch	itunesconnect	iphone-provisioning	push-notification	apns	drupal	20.0%	100.0%	33.333333333333336
121689:c++	c#	operator-overloading	asp.net	casting	operators	php	listboxitems	collections	volatile	10.0%	100.0%	18.181818181818183
121695:wpf	documentation	c#	c++	c	books	.net	oop	programming-languages	winapi	10.0%	100.0%	18.181818181818183
121727:api	database	php	c++	google	asp.net	python	java	css	skype4java	0.0%	0.0%	NaN
121756:facebook	php	api	jquery	linkedin	social-networking	twitter	plugins	objective-c	facebook-graph-api	0.0%	0.0%	NaN
121765:ruby-on-rails	ruby-on-rails-3	ruby	rubygems	jruby	devise	rack	upgrade	ruby-on-rails-3.1	webserver	10.0%	50.0%	16.666666666666668
121784:javascript	php	c#	cookies	jquery	spring	java	wpf	mootools	css	10.0%	100.0%	18.181818181818183
121792:c++	asp.net	fonts	boinc	multithreading	performance	process	data-access-layer	linq	.net	0.0%	0.0%	NaN
121801:c#	asp.net	mysql	.net	java	sql	sql-server	postgresql	dynamic-data	insert-update	10.0%	33.33333333333333%	15.384615384615383
121803:javascript	c	canvas	c#	svg	.net	graphics	html5	winapi	wpf	20.0%	50.0%	28.571428571428573
121813:sql	mysql	sql-server-2008	sql-server	sql-server-2005	select	tsql	winforms	.net	datagridview	10.0%	50.0%	16.666666666666668
121817:date	iphone	php	c++	oracle	sql	java	objective-c	tsql	sql-server	0.0%	0.0%	NaN
121830:ruby-on-rails	ruby-on-rails-3	ruby	rubygems	passenger	rspec	bundler	gem	apache2	rake	20.0%	66.66666666666666%	30.769230769230766
121837:java	android	c#	checkbox	css	css3	python	asp.net	stagedisplaystate	actionscript	0.0%	0.0%	NaN
121842:ruby-on-rails	ruby	ruby-on-rails-3	rake	rubygems	upgrade	ruby-on-rails-3.1	mysql2	heroku	cassandra	20.0%	66.66666666666666%	30.769230769230766
121862:osx	ruby	mysql	python	cocoa	c	ruby-on-rails	objective-c	lion	apple	10.0%	50.0%	16.666666666666668
121870:jquery	javascript	android	events	asp.net	c#	fullcalendar	vb.net	contextmenu	jquery-ui	10.0%	25.0%	14.285714285714286
121874:mysql	sql	null	query	outer-join	default-constraint	default-value	database	aggregate-functions	join	10.0%	33.33333333333333%	15.384615384615383
121883:android	textview	text	image	android-layout	layout	alignment	edittext	fonts	android-edittext	10.0%	100.0%	18.181818181818183
121886:web-services	tomcat	java	java-ee	asp.net	javascript	tomcat6	eclipse	webservice-client	netbeans	10.0%	100.0%	18.181818181818183
121899:java	file-io	exception	javascript	string	exception-handling	php	c++	iphone	split	20.0%	100.0%	33.333333333333336
121900:android	video-streaming	video	intent	max	audio	android-layout	streaming	h.264	music-player	10.0%	50.0%	16.666666666666668
121903:.htaccess	php	mod-rewrite	apache	c#	internet-explorer-8	javascript	url-rewriting	url	codeigniter	0.0%	0.0%	NaN
121916:php	asp.net	c#	ruby-on-rails-3	web-development	.net	die	ruby-on-rails	equivalent	ruby	20.0%	40.0%	26.666666666666668
121925:c#	java	php	asp.net	javascript	gmail	actionscript-3	vb.net	jquery	internet-explorer-7	20.0%	66.66666666666666%	30.769230769230766
121940:java	python	c++	twisted	ruby	network-programming	try-catch	exception-handling	datetime	logging	20.0%	40.0%	26.666666666666668
121954:.net	c#	asp.net	c++	java	html5	xpath	xpath-2.0	python	logging	10.0%	33.33333333333333%	15.384615384615383
121978:svn	tortoisesvn	osx	clipboard	visualsvn	c	git-svn	git	c#	source-code	10.0%	100.0%	18.181818181818183
121985:php	c#	javascript	get	java	variables	winapi	hide	html5	css	0.0%	0.0%	NaN
121992:encryption	cryptography	java	c#	aes	c++	php	algorithm	blowfish	rsa	20.0%	40.0%	26.666666666666668
122021:html	css	jquery	javascript	asp.net	css-selectors	regex	dom	php	selectors	30.0%	100.0%	46.15384615384615
122029:c++	templates	template-specialization	smarty	typedef	c++0x	stl	php	memory-allocation	function-pointers	20.0%	40.0%	26.666666666666668
122045:wpf	c#	xaml	.net	databinding	silverlight	triggers	command	binding	animation	0.0%	0.0%	NaN
122058:programming-languages	php	internationalization	python	scripting-language	scripting	android	c++	localization	german	10.0%	33.33333333333333%	15.384615384615383
122060:php	java	javascript	ajax	jquery	.net	c#	python	windows	math	10.0%	50.0%	16.666666666666668
122061:javascript	java	php	ajax	lesscss	xul	google-chrome-extension	tools	amazon-web-services	google-chrome	20.0%	50.0%	28.571428571428573
122076:java	timer	game-development	objective-c	c++	iphone	nstimer	c#	.net	oop	20.0%	66.66666666666666%	30.769230769230766
122109:javascript	c#	php	c++	jquery	java	lightbox	genetic-programming	genetic-algorithm	library	10.0%	20.0%	13.333333333333334
122111:c#	.net	events	asp.net	jquery	silverlight-4.0	javascript	windows-phone-7	winforms	wpf	20.0%	40.0%	26.666666666666668
122129:jquery	javascript	c++	.net	c#	c	windows	asp.net	core-data	iphone	10.0%	33.33333333333333%	15.384615384615383
122133:visual-studio	visual-studio-2008	visual-studio-2010	c#	visual-studio-2005	.net	c++	dll	wpf	visual-c++	10.0%	33.33333333333333%	15.384615384615383
122142:android	iphone	objective-c	api	bluetooth	blackberry	ios	iphone-sdk-4.0	dropbox	sproutcore	30.0%	60.0%	40.0
122143:java	android	swing	jlabel	android-webview	asp.net	jframe	layout	webview	encryption	20.0%	66.66666666666666%	30.769230769230766
122155:database	java	sql-server	mobile	oracle	ios	sql-server-2005	sproutcore	python	django	0.0%	0.0%	NaN
122162:paypal	c#	iphone	php	asp.net	.net	payment-gateway	sql-server	payment	css	10.0%	20.0%	13.333333333333334
122174:asp.net	asp-classic	php	c#	javascript	r	android	java	asp	optimization	10.0%	33.33333333333333%	15.384615384615383
122177:jquery	javascript	ajax	html	jquery-plugins	php	load	return-value	attributes	selector	10.0%	50.0%	16.666666666666668
122179:php	python	javascript	asp.net	c#	java	url	mod-rewrite	android	django	10.0%	50.0%	16.666666666666668
122185:jquery	flash	textarea	php	actionscript-3	text	actionscript	c#	flex	.net	20.0%	66.66666666666666%	30.769230769230766
122187:canvas	javascript	jquery	html5	image	bitmap	android	c#	java	css	30.0%	75.0%	42.857142857142854
122189:wcf	c#	web-services	.net	service	proxy	rest	python	ironpython	windows-mobile	0.0%	0.0%	NaN
122197:c#	php	casting	java	android	python	winapi	iphone	javascript	listboxitems	10.0%	20.0%	13.333333333333334
122198:msmq	nservicebus	java	c++	jms	asp.net	websphere-mq	multithreading	websphere	history	10.0%	50.0%	16.666666666666668
122202:asp.net-mvc	asp.net	asp.net-mvc-3	c#	mvc	ruby-on-rails	php	url-routing	controller	routing	30.0%	100.0%	46.15384615384615
122231:c#	c++	java	scala	.net	python	rsa	convert	ruby	openssl	10.0%	25.0%	14.285714285714286
122232:html	php	jquery	javascript	css	radio-button	forms	submit	input	ruby-on-rails	0.0%	0.0%	NaN
122247:android	asp.net	c#	vb.net	.net	javascript	application	iphone	java	com	10.0%	50.0%	16.666666666666668
122285:sql	mysql	query	tsql	php	database	sql-server	postgresql	union	linq-to-sql	10.0%	50.0%	16.666666666666668
122290:iphone	objective-c	uiviewcontroller	cocoa-touch	uinavigationcontroller	xcode	ios	pointers	memory-management	uiwebview	10.0%	100.0%	18.181818181818183
122302:php	mysql	sql	sql-server	database	sql-injection	oop	insert	migration	codex	20.0%	66.66666666666666%	30.769230769230766
122318:c#	printing	lisp	c++	asp.net	c	taxonomy	ontology	quality	d	0.0%	0.0%	NaN
122322:c#	java	casting	jquery	oracle	listboxitems	collections	web-development	volatile	c++	10.0%	33.33333333333333%	15.384615384615383
122334:php	html	jquery	css	web-development	apache	regex	image	testing	.htaccess	20.0%	66.66666666666666%	30.769230769230766
122340:eclipse	java	jar	android	c#	multithreading	methods	error-suppression	yui-compressor	dependencies	20.0%	100.0%	33.333333333333336
122350:php	clojure	javascript	c	function	iphone	math	java	rad	parameters	0.0%	0.0%	NaN
122360:wcf	c#	service	java	web-services	javascript	.net	administration	oracle	sid	10.0%	100.0%	18.181818181818183
122361:java	stl	c++	google-maps	map	javascript	google-maps-api-3	null	collections	algorithm	10.0%	100.0%	18.181818181818183
122362:google-app-engine	xml	sitemap	android	xcode	objective-c	java	file	asp.net	.net-4.0	20.0%	66.66666666666666%	30.769230769230766
122368:java	javascript	iphone	jquery	user-interface	android	.htaccess	string	vhdl	jboss-tools	10.0%	20.0%	13.333333333333334
122371:c#	asp.net-mvc	java	inheritance	django	passwords	php	properties	generics	ruby-on-rails-3	10.0%	50.0%	16.666666666666668
122392:php	javascript	forms	css	html	asp.net	jquery	submit	post	php5	20.0%	100.0%	33.333333333333336
122396:c#	java	singleton	oop	design-patterns	.net	jaxb	attributes	constructor	xml	10.0%	25.0%	14.285714285714286
122399:javascript	asp.net	jquery	gridview	c#	jqgrid	regex	java	iphone	cocoa-touch	20.0%	50.0%	28.571428571428573
122402:java	date	iphone	php	javascript	codeigniter	asp.net	datetime	jquery	time	0.0%	0.0%	NaN
122404:multithreading	iphone	java	uiimage	cocoa-touch	ios	objective-c	c#	uiimageview	monotouch	20.0%	50.0%	28.571428571428573
122416:algorithm	mysql	plot	matlab	python	homework	javascript	geometry	angle	bessel-functions	0.0%	0.0%	NaN
122436:php	pdo	c#	combinations	ienumerable	sql	sql-server-2005	c++	performance	perl	0.0%	0.0%	NaN
122466:logging	android	css	php	asp.net	jul	layout	html	database	ruby-on-rails	10.0%	20.0%	13.333333333333334
122473:php	python	java	c#	mysql	javascript	syntax	c++	jsp	html	0.0%	0.0%	NaN
122481:c#	objective-c	java	windows	php	javascript	d	jsp	r	html5	10.0%	50.0%	16.666666666666668
122485:android	java	php	ruby-on-rails	http	get	javascript	r	.net	c#	10.0%	20.0%	13.333333333333334
122489:html	iphone	css	image	stl	c++	java	c#	map	objective-c	10.0%	100.0%	18.181818181818183
122496:jquery	ajax	php	json	jquery-ajax	javascript	asp.net-mvc	post	arrays	html	40.0%	100.0%	57.142857142857146
122505:arrays	java	php	c#	php5	ruby	regex	string	c	python	40.0%	100.0%	57.142857142857146
122515:asp.net	c#	.net	javascript	gridview	dropdownlist	validation	ajax	jquery	html	20.0%	50.0%	28.571428571428573
122516:javascript	jquery	.net	namespaces	asp.net	c#	c++	css	validation	root	20.0%	100.0%	33.333333333333336
122521:json	c#	java	html	javascript	objective-c	.net	iphone	jquery	css	30.0%	75.0%	42.857142857142854
122522:java	jsp	struts2	servlets	c++	arrays	vector	boost	stackoverflowexception	fortran	30.0%	100.0%	46.15384615384615
122535:wpf	c#	asp.net	.net	winforms	.net-3.5	databinding	silverlight	xaml	wpf-controls	20.0%	66.66666666666666%	30.769230769230766
122541:css	html	jquery	javascript	div	justify	center	resize	fancybox	xhtml	10.0%	33.33333333333333%	15.384615384615383
122544:iphone	xcode	ios	iphone-sdk-4.0	objective-c	iphone-sdk-3.0	cocos2d	internet-explorer	c#	jquery	20.0%	100.0%	33.333333333333336
122545:eclipse	java	android	jdk	jar	python	plugins	objective-c	installer	radrails	20.0%	50.0%	28.571428571428573
122571:javascript	html	debugging	scripting	visual-studio-2008	emacs	.net	linux	python	selenium	10.0%	33.33333333333333%	15.384615384615383
122585:c#	jquery	javascript	input	c++	css	html	python	c	php	30.0%	75.0%	42.857142857142854
122587:php	java	c#	interface	variables	get	hide	reflection.emit	.net	game-development	10.0%	100.0%	18.181818181818183
122588:iphone	mvc	asp.net-mvc	objective-c	uiviewcontroller	cocoa-touch	view	ruby-on-rails	ios	asp.net-mvc-3	40.0%	100.0%	57.142857142857146
122591:iphone	android	android-emulator	blackberry	mobile	bluetooth	cocoa-touch	redirect	web-development	javascript	20.0%	40.0%	26.666666666666668
122621:opengl	opengl-es	iphone	c++	graphics	game-development	shader	glsl	3d	visual-c++	10.0%	25.0%	14.285714285714286
122657:c	javascript	tree	c++	xcode	charts	c#	build	swing	java	10.0%	20.0%	13.333333333333334
122692:oop	programming-languages	c	design-patterns	c++	web-design	paradigms	books	php	functional-programming	20.0%	66.66666666666666%	30.769230769230766
122717:c#	java	unit-testing	int	float	casting	c++	objective-c	mocking	junit	10.0%	33.33333333333333%	15.384615384615383
122727:android	javascript	java	svg	html	iframe	image	canvas	c#	forms	10.0%	50.0%	16.666666666666668
122729:eclipse	java	osgi	enums	c++	rmi	javascript	node.js	eclipse-plugin	bundle	10.0%	25.0%	14.285714285714286
122740:android	java	c#	coding-style	iphone-sdk-4.0	iphone	progressdialog	toolbar	pygtk	padding	10.0%	50.0%	16.666666666666668
122747:c#	constants	php	variables	javascript	get	service	math	vb.net	assignment	10.0%	50.0%	16.666666666666668
122753:c#	.net	asp.net	assemblies	elmah	.net-assembly	asp.net-membership	sharepoint2010	sharepoint2007	asp.net-mvc-2	0.0%	0.0%	NaN
122761:iphone	objective-c	uiscrollview	cocoa-touch	uiimageview	uiimage	xcode	uiview	ios	uibutton	20.0%	40.0%	26.666666666666668
122762:php	css	html	java	jquery	r	javascript	html5	css3	jquery-ui	10.0%	20.0%	13.333333333333334
122778:jquery	javascript	c#	php	jquery-plugins	html	asp.net	tsql	sql	tcp	0.0%	0.0%	NaN
122784:css	c#	.net	html	background	asp.net	webkit	image	android	internet-explorer	0.0%	0.0%	NaN
122790:python	django	regex	module	c#	ipv6	connect	sockets	debian	serial	10.0%	50.0%	16.666666666666668
122805:c++	java	php	python	c#	library	asp.net	c	genetic-programming	genetic-algorithm	0.0%	0.0%	NaN
122823:iphone	c#	asp.net	java	objective-c	asp.net-mvc	ios	iphone-sdk-4.0	android	solaris-10	20.0%	66.66666666666666%	30.769230769230766
122830:unicode	c#	jquery	javascript	html	decode	php	regex	string	java	10.0%	33.33333333333333%	15.384615384615383
122831:c#	java	hide	php	c++	python	selenium	mysql	sql	deep	0.0%	0.0%	NaN
122835:c#	.net	php	web-development	iphone	java	html	c++	javascript	windows	0.0%	0.0%	NaN
122847:android	java	design	c#	tools	gui	ie8-developer-tools	internet-explorer	swf	free	30.0%	75.0%	42.857142857142854
122854:php	java	javascript	windows	python	c#	linq	spinlock	synchronization	mutex	10.0%	33.33333333333333%	15.384615384615383
122855:jquery	javascript	java	python	c#	automation	objective-c	html	asp.net	android	20.0%	40.0%	26.666666666666668
122864:c#	java	php	iphone	android	objective-c	asp.net	uitabbar	homework	big-o	10.0%	100.0%	18.181818181818183
122875:sql	mysql	sql-server	c#	php	oracle	database	query	.net	datetime	20.0%	66.66666666666666%	30.769230769230766
122883:iphone	objective-c	ios	uiimageview	xcode	uitableview	uiimage	cocoa-touch	uilabel	uiscrollview	10.0%	25.0%	14.285714285714286
122888:eclipse	iphone	android	java	eclipse-plugin	php	c++	eclipse-rcp	asp.net	apache	20.0%	100.0%	33.333333333333336
122896:jquery	javascript	ajax	asp.net	html	jquery-ajax	xmlhttprequest	css	rewrite	url	20.0%	66.66666666666666%	30.769230769230766
122922:css	javascript	jquery	html	xhtml	internet-explorer	cakephp	css3	css-selectors	anchor	10.0%	33.33333333333333%	15.384615384615383
122934:asp.net	c#	.net	gridview	validation	updatepanel	asp.net-ajax	customvalidator	jquery	dropdownlist	20.0%	100.0%	33.333333333333336
122935:java	eclipse	jar	git	xcode	objective-c	ajax	blackberry	history	file	0.0%	0.0%	NaN
122939:c#	list	python	jquery	javascript	java	asp.net	windows	visual-studio	html	10.0%	33.33333333333333%	15.384615384615383
122942:flash	javascript	css	java	html	php	html5	get	hide	swf	20.0%	66.66666666666666%	30.769230769230766
122967:android	canvas	image	java	c#	bitmap	javascript	conversion	html5	surfaceview	20.0%	66.66666666666666%	30.769230769230766
122983:asp.net	php	c#	hide	java	jquery	php-5.3	javascript	php5	web-crawler	0.0%	0.0%	NaN
122984:php	java	string	regex	c#	arrays	javascript	split	iphone	jquery	40.0%	100.0%	57.142857142857146
123003:wcf	.net	c#	windows	https	service	sockets	windows-services	tcp	.net-4.0	20.0%	66.66666666666666%	30.769230769230766
123005:android	intent	broadcastreceiver	android-layout	actionscript-3	eventlistener	android-intent	silverlight-4.0	drag-and-drop	edittext	10.0%	50.0%	16.666666666666668
123008:spring	java	hibernate	annotations	c#	lazy-loading	autowire	dependency-injection	multithreading	exception	30.0%	100.0%	46.15384615384615
123020:ruby-on-rails	java	css	html	python	php	javascript	query-string	asp.net	plsql	10.0%	100.0%	18.181818181818183
123032:database	c#	sql	java	android	asp.net	cookies	php	mysql	javascript	0.0%	0.0%	NaN
123048:c#	.net	asp.net	clearcase	php	xcode	xcode4	contractor	contracting	contracts	0.0%	0.0%	NaN
123056:nhibernate	fluent-nhibernate	c#	nhibernate-mapping	automapping	mapping	automapper	inheritance	select	join	30.0%	100.0%	46.15384615384615
123059:asp.net	javascript	jquery	php	android	java	c#	asp.net-mvc-2	.net	session	10.0%	20.0%	13.333333333333334
123072:java	swing	eclipse	javascript	maximize	jframe	focus	multiline	jlist	swt	20.0%	50.0%	28.571428571428573
123096:javascript	jquery	css	iphone	android	browser	hover	html	howto	safari	30.0%	100.0%	46.15384615384615
123103:asp.net-mvc	asp.net	java	mvc	asp.net-mvc-3	jquery	c#	json	ajax	spring-mvc	30.0%	75.0%	42.857142857142854
123110:php	mysql	android	java	.net	.htaccess	ftp	sql-server-2008	android-emulator	img	30.0%	100.0%	46.15384615384615
123111:iphone	objective-c	uitableview	cocoa-touch	ios	json	memory-management	nsurlconnection	crash	xcode	30.0%	75.0%	42.857142857142854
123117:c#	android	hide	vb.net	asp.net	javascript	c	relations	dataset	jquery	0.0%	0.0%	NaN
123119:ruby-on-rails	.net	asp.net	schedule	project	workflow	ant	java	calendar	bug-tracking	0.0%	0.0%	NaN
123143:regex	iphone	ipad	android	c++	php	python	rotation	string	java	10.0%	20.0%	13.333333333333334
123157:css	jquery	html	javascript	vb.net	.net	c#	size	list	element	10.0%	33.33333333333333%	15.384615384615383
123177:c#	canvas	android	draw	bitmap	svg	.net	iphone	objective-c	javascript	10.0%	100.0%	18.181818181818183
123187:php	session	asp.net	authentication	security	session-timeout	python	warnings	kohana-3	kohana-auth	10.0%	100.0%	18.181818181818183
123188:iphone	android	c#	image	camera	java	asp.net	cocoa-touch	objective-c	image-processing	10.0%	100.0%	18.181818181818183
123192:javascript	browser	css	html	google-chrome	jquery	support	safari	google-chrome-extension	mozilla	0.0%	0.0%	NaN
123193:php	css	magento	http	https	ssl	asp.net	network-protocols	internet	networking	30.0%	60.0%	40.0
123199:android	c++	iphone	java	asp.net	xcode	ipad	css	c	mono	0.0%	0.0%	NaN
123201:iphone	c++	apple	objective-c	html5	java	private	api	xcode	statistics	10.0%	20.0%	13.333333333333334
123226:asp.net	c#	.net	dropdownlist	asp.net-ajax	validation	jquery	repeater	hyperlink	gridview	10.0%	100.0%	18.181818181818183
123244:email	php	c#	asp.net	smtp	gmail	javascript	outlook-addin	python	java	30.0%	100.0%	46.15384615384615
123260:wpf	.net	c#	asp.net	jquery	winforms	java	c	python	wpf-controls	10.0%	33.33333333333333%	15.384615384615383
123285:asp.net	c#	.net	repeater	listview	customvalidator	validation	gridview	datalist	asp.net-3.5	40.0%	80.0%	53.333333333333336
123304:wcf	c#	service	android	c++	web-services	.net	client	host	ruby-on-rails	10.0%	33.33333333333333%	15.384615384615383
123320:javascript	java	iframe	html	jquery	php	c++	delphi	css	forms	20.0%	100.0%	33.333333333333336
123323:asp.net	authentication	forms-authentication	c#	windows-authentication	windows	asp.net-mvc	asp.net-mvc-3	iis7	impersonation	20.0%	100.0%	33.333333333333336
123324:c++	templates	stl	iterator	memory-allocation	java	template-specialization	generics	containers	heap	20.0%	66.66666666666666%	30.769230769230766
123339:asp.net	c#	pdf	itextsharp	java	sql-server	vb.net	sql-server-2005	html	c++	0.0%	0.0%	NaN
123360:jquery	c#	events	asp.net	javascript	.net	wpf	delegates	click	gridview	10.0%	33.33333333333333%	15.384615384615383
123364:php	css	dom	jquery	javascript	tags	c++	css-selectors	json	json-encode	30.0%	60.0%	40.0
123367:css	html	javascript	jquery	.net	android	wpf	dom	image-resizing	img	40.0%	100.0%	57.142857142857146
123370:c#	python	php	objective-c	asp.net	mysql	css	java	library	c++	10.0%	50.0%	16.666666666666668
123378:css	iphone	.net	winforms	c#	colors	android	background	gradient	java	10.0%	100.0%	18.181818181818183
123407:svn	version-control	git	windows	tortoisesvn	git-svn	mercurial	c#	exe	.net	0.0%	0.0%	NaN
123430:sockets	java	networking	udp	android	tcp	database	c++	network-programming	c	10.0%	25.0%	14.285714285714286
123431:ruby-on-rails	ruby	java	helper	ruby-on-rails-3	php	asp.net	variables	c#	rake	20.0%	66.66666666666666%	30.769230769230766
123451:java	c#	iphone	objective-c	javascript	jsp	math	android	python	vb.net	10.0%	50.0%	16.666666666666668
123461:c#	iphone	fonts	flex	wpf	user	android	size-t	c	uiwebview	10.0%	33.33333333333333%	15.384615384615383
123477:javascript	jquery	c#	php	asp.net	java	ajax	javascript-events	r	.htaccess	20.0%	100.0%	33.333333333333336
123485:certificate	c#	key	ssl	java	https	apache	rsa	cryptography	keystore	10.0%	50.0%	16.666666666666668
123512:php	objective-c	html	iphone	python	java	floating-point	javascript	floating-accuracy	c++	0.0%	0.0%	NaN
123520:c#	java	jsp	.net	bytearray	base64	stream	inputstream	servlets	silverlight	20.0%	100.0%	33.333333333333336
123526:c#	c++	java	inheritance	oop	abstract-class	methods	virtual	private	constructor	20.0%	50.0%	28.571428571428573
123532:licensing	open-source	gpl	gnu	.net	bsd	windows	c#	visual-studio-2010	mit	0.0%	0.0%	NaN
123535:java	.net	c#	objective-c	overriding	ruby	scala	monotouch	serialization	asp.net	0.0%	0.0%	NaN
123536:android	flash	audio	video	iphone	flv	html	java-me	youtube	c#	10.0%	50.0%	16.666666666666668
123547:android	layout	java	listview	imageview	relativelayout	width	actionbar	bitmap	height	20.0%	66.66666666666666%	30.769230769230766
123562:windows	process	linux	c#	unix	kill	processes	winapi	asp.net	memory	10.0%	25.0%	14.285714285714286
123564:c++	vector	iterator	boost	string	copy	stl	arrays	c++0x	visual-studio-2010	20.0%	66.66666666666666%	30.769230769230766
123576:iphone	opengl-es	opengl	c#	game-development	graphics	objective-c	shader	xna	vb.net	20.0%	66.66666666666666%	30.769230769230766
123584:java	jdbc	jsp	c#	c++	oracle	mysql	hsqldb	in-memory-database	design-patterns	10.0%	25.0%	14.285714285714286
123595:arrays	c#	sorting	java	c	.net	homework	algorithm	pointers	php	20.0%	66.66666666666666%	30.769230769230766
123627:python	java	module	c++	parameters	globals	introspection	partial	arguments	global-variables	10.0%	33.33333333333333%	15.384615384615383
123635:image	jquery	css	javascript	html	php	java	c#	image-processing	resize	10.0%	33.33333333333333%	15.384615384615383
123639:css	asp.net	c#	google	maps	java	php	chat	livechat	website	0.0%	0.0%	NaN
123644:java	c#	spring	try-catch	exception-handling	ios	porting	objective-c	android	quartz-scheduler	20.0%	66.66666666666666%	30.769230769230766
123648:javascript	html	flash	css	xhtml	swfobject	doctype	flex	jquery	video	10.0%	33.33333333333333%	15.384615384615383
123659:php	outlook-addin	email	exchange	.net	c#	python	javascript	audio	c++	10.0%	50.0%	16.666666666666668
123671:javascript	websocket	c#	java	asp.net	php	osx	core-graphics	quartz-graphics	cocoa	0.0%	0.0%	NaN
123674:asp.net	math	html	php	c#	actionscript-3	flash	css	flex	java	20.0%	100.0%	33.333333333333336
123675:iphone	c++	flash	actionscript-3	audio	.net	java	php	vb6	flex3	0.0%	0.0%	NaN
123677:java	android	c#	string	objective-c	math	text	span	function	attributes	10.0%	100.0%	18.181818181818183
123684:jquery	ajax	javascript	jquery-ajax	json	xmlhttprequest	asp.net-mvc	asp.net	c#	twitter	20.0%	66.66666666666666%	30.769230769230766
123690:vb.net	asp.net	sql	.net	sql-server	winforms	oledb	oledbconnection	oledbexception	sapi	10.0%	100.0%	18.181818181818183
123696:iphone	android	image-processing	c#	objective-c	java	opencv	python	javascript	statistics	30.0%	75.0%	42.857142857142854
123700:ruby-on-rails	ruby	php	cakephp	java	ruby-on-rails-3	html	navigation	arrays	python	30.0%	100.0%	46.15384615384615
123716:css	html	iphone	scrollbar	jquery	java	ipad	c++	iphone-sdk-4.0	android	0.0%	0.0%	NaN
123727:java	php	jdbc	android	networking	wcf	connections	http	persistent	python	10.0%	20.0%	13.333333333333334
123735:unit-testing	c#	mocking	java	tdd	unit	rhino	junit	rhino-mocks	php	10.0%	33.33333333333333%	15.384615384615383
123736:c#	.net	asp.net	language-agnostic	javascript	php	programming-languages	flash	actionscript-3	datetime	0.0%	0.0%	NaN
123790:javascript	jquery	c#	html	css	image	iphone	php	java	asp.net	10.0%	25.0%	14.285714285714286
123792:git	branch	merge	git-branching	svn	git-merge	mercurial	version-control	git-svn	error-handling	20.0%	100.0%	33.333333333333336
123796:python	php	regex	java	list	c#	javascript	ruby-on-rails	class	case-insensitive	10.0%	50.0%	16.666666666666668
123808:c++	java	floating-point	c#	iphone	math	actionscript-3	asp.net	avl-tree	debugging	10.0%	33.33333333333333%	15.384615384615383
123819:objective-c	iphone	xcode	nsstring	ios	plist	nsarray	cocoa-touch	iphone-sdk-4.0	nsdictionary	10.0%	25.0%	14.285714285714286
123821:c#	list	.net	python	java	generics	linq	php	arrays	c++	10.0%	33.33333333333333%	15.384615384615383
123823:jquery	asp.net	.net	append	workflow-foundation	workflow	c#	web-services	jquery-selectors	oracle	10.0%	100.0%	18.181818181818183
123829:iphone	search	regex	android	vim	string	searchbar	javascript	uisearchbar	xcode	0.0%	0.0%	NaN
123844:c#	ruby-on-rails	random	templates	python	smarty	asp.net	ruby	c++	long	10.0%	33.33333333333333%	15.384615384615383
123846:ruby-on-rails	ruby	rubygems	ruby-on-rails-3	rake	bundler	rspec	windows	nokogiri	jruby	10.0%	33.33333333333333%	15.384615384615383
123850:c#	java	c++	.net	asp.net	string	types	winforms	xml	latex	0.0%	0.0%	NaN
123853:java	php	hide	windows	c++	r	javascript	objective-c	toolbar	cocoa	0.0%	0.0%	NaN
