25:java	flex	junit	unit-testing	testing	c#	vim	tdd	testng	com	20.0%	40.0%	26.666666666666668
83892:asp.net-mvc	asp.net	c#	asp.net-mvc-2	asp.net-mvc-routing	mvc	routes	routing	ruby-on-rails	php	30.0%	100.0%	46.15384615384615
83902:java	eclipse	jboss5.x	maven	netbeans	grails	classpath	tomcat	jboss	maven-2	20.0%	66.66666666666666%	30.769230769230766
83911:xml	c#	wcf	.net	soap	string	spring	junit	context	signature	20.0%	100.0%	33.333333333333336
83926:jquery	javascript	json	c#	ajax	jsonp	php	serializer	special-characters	string	30.0%	100.0%	46.15384615384615
83961:asp.net	c#	iphone	ruby-on-rails	ruby	delphi	c#-4.0	jquery	windows-mobile-6	accelerometer	10.0%	50.0%	16.666666666666668
83962:iphone	c++	objective-c	c#	eclipse	java	email	drupal	drupal-6	drupal-module	0.0%	0.0%	NaN
83968:mysql	database	sqlite	oracle	iphone	sql	c#	sql-server	subsonic	linq-to-sql	10.0%	50.0%	16.666666666666668
83973:c++	boost-asio	boost	asio	binaryfiles	sockets	tcp	posix	networking	linux	20.0%	66.66666666666666%	30.769230769230766
83975:svn	eclipse	git	java	version-control	mercurial	repository	cvs	maven-2	diff	10.0%	33.33333333333333%	15.384615384615383
83982:c++	gcc	c	linker	linux	ld	solaris	cc	osx	aix	30.0%	60.0%	40.0
83990:python	unix	shell	c#	osx	command-line	linux	curl	scripting	windows	0.0%	0.0%	NaN
84009:iphone	android	ipad	blackberry	objective-c	symbian	rename	xcode	pc	wifi	10.0%	50.0%	16.666666666666668
84010:iphone	objective-c	ios	uibutton	memory-management	uitableviewcell	uitableview	sdk	core-foundation	iphone-sdk-4.0	20.0%	66.66666666666666%	30.769230769230766
84012:c#	iphone	sql	android	sdk	java	.net	database	activerecord	oracle10g	10.0%	50.0%	16.666666666666668
84018:iphone	asp.net	asp.net-mvc-2	javascript	mvc	objective-c	php	smarty	uibutton	uiscrollview	10.0%	50.0%	16.666666666666668
84021:c#	java	jquery	android	iphone	javascript	.net	swing	combobox	farpoint-spread	10.0%	100.0%	18.181818181818183
84025:java	hash	encryption	ruby	perl	cryptography	aes	c++	php	ruby-on-rails	20.0%	100.0%	33.333333333333336
84030:javascript	jquery	vb.net	http	php	ruby-on-rails	c#	post	html	jquery-ajax	10.0%	20.0%	13.333333333333334
84060:html	java	xml	javascript	whitespace	spacing	layout	latex	horizontal-alignment	css	20.0%	66.66666666666666%	30.769230769230766
84071:.net	java	javascript	asp.net	gui	c#	msmq	maven	ant	d	0.0%	0.0%	NaN
84089:asp.net	ftp	windows	c#	visual-studio	file	msdeploy	windows-services	file-upload	attachment	0.0%	0.0%	NaN
84090:python	eclipse	pydev	module	django	setuptools	wsgi	mod-wsgi	django-wsgi	pylons	20.0%	40.0%	26.666666666666668
84097:sql	mysql	tsql	sql-server-2005	sql-server	c#	query	.net	postgresql	database-design	0.0%	0.0%	NaN
84110:.net	c#	wcf	objective-c	php	serialization	collections	castle-activerecord	sqlite	iphone	20.0%	50.0%	28.571428571428573
84130:c++	c#	cocoa	java	.net	ios	inheritance	objective-c	wss	moss	10.0%	50.0%	16.666666666666668
84131:c++	php	javascript	css	asp.net	performance	scientific-computing	fixed	table	header	10.0%	33.33333333333333%	15.384615384615383
84148:google	bing-api	java	.net	c#	url	vb.net	redirect	apache	mod-rewrite	0.0%	0.0%	NaN
84161:java	spring	servlets	spring-mvc	java-ee	jsf	eclipse	dependency-injection	oauth	authentication	20.0%	66.66666666666666%	30.769230769230766
84168:java	c#	reflection	c++	interface	jaxb	.net	php	overloading	runtime	20.0%	50.0%	28.571428571428573
84172:iphone	java	c#	xcode	.net	python	gwt	email	google-app-engine	inbound	0.0%	0.0%	NaN
84173:php	c#	excel	file	python	.net	xml	git	ms-access	undo	10.0%	20.0%	13.333333333333334
84174:php	asp.net	pdf	json	windows	batch-file	scripting	cygwin	search	file	10.0%	33.33333333333333%	15.384615384615383
84179:git	svn	iphone	c#	mercurial	shell	fork	install	visual-studio-2005	winforms	0.0%	0.0%	NaN
84192:c#	objective-c	combobox	asp.net	jquery	django	c++	memory-management	iphone	exception	10.0%	50.0%	16.666666666666668
84234:regex	string	php	python	shell	sed	encryption	cryptography	python-3.x	ruby	10.0%	25.0%	14.285714285714286
84240:jquery	javascript	php	html	arrays	innerhtml	mootools	jsp	jstl	el	10.0%	33.33333333333333%	15.384615384615383
84244:python	.net	c#	class	divide-by-zero	templatetags	django	return	symbols	bytecode	20.0%	66.66666666666666%	30.769230769230766
84253:c#	java	php	iphone	smoke-testing	look-and-feel	testing	obfuscation	javascript	alignment	0.0%	0.0%	NaN
84270:sockets	iphone	objective-c	java	networking	c	connection	cocoa	c#	linux	10.0%	25.0%	14.285714285714286
84302:mysql	sql	database	asp.net	oracle	update	sql-server	sql-server-2008	insert	myisam	10.0%	33.33333333333333%	15.384615384615383
84319:xml	c#	xsd	.net	android	asp.net	xml-schema	xsd.exe	copy	folder	30.0%	60.0%	40.0
84320:css	objective-c	java	html	float	div	css3	textcolor	colors	android	0.0%	0.0%	NaN
84324:sql	c#	java	sql-server-2005	sql-server	stored-procedures	postgresql	iphone	hibernate	sql-server-2008	20.0%	100.0%	33.333333333333336
84328:c#	wpf	xcode	iphone	openvpn	ws	addressing	treeview	wpf-controls	casting	0.0%	0.0%	NaN
84331:c#	javascript	.net	java	jquery	statement	boolean-logic	prototype	difference	this	0.0%	0.0%	NaN
84332:.net	c#	gac	deployment	nemerle	web-frameworks	java	msi	dll	ruby-on-rails	0.0%	0.0%	NaN
84336:bash	unix	java	linux	file	batch	command	find	file-io	windows	10.0%	100.0%	18.181818181818183
84340:php	bash	for-loop	php5	pdf	loops	c#	regex	script	file	20.0%	100.0%	33.333333333333336
84344:python	algorithm	data-structures	time	c++	c	c#	plot	statistics	r	10.0%	50.0%	16.666666666666668
84357:python	android	c#	html5	indent	latex	vbscript	javascript-events	replication	computer-science	10.0%	33.33333333333333%	15.384615384615383
84362:jquery	javascript	html	css	web-design	design	menu	android	c#	image	10.0%	33.33333333333333%	15.384615384615383
84369:php	sql	c#	table	html	zend-framework	cmath	visual-studio-2010	oracle	mysql	0.0%	0.0%	NaN
84374:iphone	objective-c	uitableview	uiviewcontroller	uibutton	iphone-sdk-4.0	crash	uitableviewcell	ios	ios4	20.0%	66.66666666666666%	30.769230769230766
84385:html	jquery	wpf	xhtml	css	row	browser-compatibility	tex	latex	asp.net-mvc-2	10.0%	33.33333333333333%	15.384615384615383
84386:c#	java	php	.net	arrays	c	string	javascript	list	function	10.0%	33.33333333333333%	15.384615384615383
84391:sql	sql-server	hibernate	java	database	entity-framework	tsql	mysql	jpa	oracle	20.0%	100.0%	33.333333333333336
84392:file	c++	java	php	svn	zend-framework	photobucket	upload	service	xcode	20.0%	50.0%	28.571428571428573
84402:python	linux	java	php	file	batch	ms-dos	keyboard-shortcuts	info	zsh	10.0%	100.0%	18.181818181818183
84404:asp.net-mvc	c#	asp.net	.net	sharepoint2010	calendar	jquery	ajax	javascript	html	0.0%	0.0%	NaN
84427:ruby	ruby-on-rails	python	math	.net	aspect-ratio	rectangle	combobox	dojo	django-models	0.0%	0.0%	NaN
84430:css	html	div	xhtml	internet-explorer-6	absolute	center	colors	position	ie7-bug	10.0%	100.0%	18.181818181818183
84436:.net	sockets	tcp	udp	java	curl	smtp	php	sendmail	google-docs	10.0%	33.33333333333333%	15.384615384615383
84443:python	svn	wpf	c#	.net	instant	django	dreamweaver	load-testing	trialware	0.0%	0.0%	NaN
84444:sql-server	mysql	sql-server-2005	sql-server-2008	vb.net	database	sql	.net	ruby	oracle	10.0%	50.0%	16.666666666666668
84453:c#	java	debugging	xcode	eclipse	c	osx	environment-variables	path	windows-vista	10.0%	50.0%	16.666666666666668
84462:mysql	sql	sql-server	php	database	oracle10g	blob	string	arrays	postgresql	0.0%	0.0%	NaN
84463:excel	c#	vba	.net	asp.net	openxml-sdk	crystal-reports	python	reporting	macros	0.0%	0.0%	NaN
84471:php	.htaccess	html	web-development	seo	mod-rewrite	networking	sockets	apache	zend-framework	10.0%	50.0%	16.666666666666668
84475:python	ruby-on-rails	c++	php	data-structures	linux-kernel	ruby	html-entities	forms	special-characters	10.0%	50.0%	16.666666666666668
84478:asp.net	linux	html	file	c#	javascript	php	web-services	wget	web-crawler	0.0%	0.0%	NaN
84483:jquery	tabs	dialog	wpf	c#	c++	jquery-ui-tabs	jquery-ui	jquery-tabs	mysql	0.0%	0.0%	NaN
84488:c#	javascript	object	c++	c#-3.0	oop	.net	class	dictionary	delegates	0.0%	0.0%	NaN
84521:iphone	android	xcode	objective-c	.net	windows-phone-7	memory	64bit	cpu	profiling	10.0%	25.0%	14.285714285714286
84543:javascript	java	community	functional-programming	css	php	suggestions	jobs	perks	design-patterns	10.0%	50.0%	16.666666666666668
84559:sql	sql-server	sql-server-2005	mysql	sql-server-2008	datetime	ms-access	tsql	c#	delete	10.0%	25.0%	14.285714285714286
84567:c#	c++	java	multithreading	.net	com	twitter	google-app-engine	jsp	web-development	10.0%	33.33333333333333%	15.384615384615383
84568:c++	c	pointers	templates	template-specialization	stl	arrays	io	visual-c++	typedef	10.0%	25.0%	14.285714285714286
84603:flash	iphone	c#	android	flex	video	youtube	swf	actionscript-3	microphone	0.0%	0.0%	NaN
84605:shell	linux	java	unix	file	bash	script	sorting	c++	date	10.0%	20.0%	13.333333333333334
84617:javascript	sql	c#	jquery	oracle	iphone	entity-framework	select	forms	php	0.0%	0.0%	NaN
84620:php	sql	ruby-on-rails	php5	facebook	authentication	session	sql-server-2008	skype4java	permissions	10.0%	100.0%	18.181818181818183
84630:iphone	objective-c	cocos2d	uiview	cocos2d-iphone	opengl-es	ios	xcode	quartz2d	uiviewanimation	10.0%	33.33333333333333%	15.384615384615383
84637:openid	php	python	facebook-graph-api	geolocation	google	oauth	twitter	facebook	django	0.0%	0.0%	NaN
84640:sql	mysql	sql-server	sql-server-2005	postgresql	java	sql-server-2000	triggers	update	columns	10.0%	50.0%	16.666666666666668
84681:php	security	c#	.htaccess	file	jquery	apache	wordpress	configuration	authorization	0.0%	0.0%	NaN
84683:colors	css	php	c#	iphone	hex	html	c	font-face	jquery	20.0%	50.0%	28.571428571428573
84684:wpf	c#	silverlight	.net	asp.net	silverlight-4.0	wpf-controls	silverlight-toolkit	xaml	key-bindings	10.0%	20.0%	13.333333333333334
84686:javascript	jquery	flash	html5	audio	css	google-chrome	html	ajax	internet-explorer	20.0%	50.0%	28.571428571428573
84695:.net	java	asp.net	vb.net	android	web-services	logging	system.diagnostics	iis	version	10.0%	50.0%	16.666666666666668
84697:javascript	jquery	google-maps	ajax	google-maps-api-3	json	html	jquery-ajax	jsonp	jquery-autocomplete	20.0%	100.0%	33.333333333333336
84722:arrays	c#	javascript	php	.net	jquery	c	count	duplicate-data	ruby	20.0%	100.0%	33.333333333333336
84732:c#	.net	vb.net	protobuf-net	python	mandatory	attributes	entitykey	types	nullable	10.0%	50.0%	16.666666666666668
84739:windows	c	linux	java	sockets	c#	.net	ioctl	systems-programming	image	10.0%	25.0%	14.285714285714286
84745:wpf	c#	usercontrols	silverlight	binding	dependency-properties	databinding	listview	gridview	xaml	10.0%	50.0%	16.666666666666668
84785:hash	ruby	database	sqlite	sql	php	arrays	sum	attributes	database-performance	0.0%	0.0%	NaN
84792:python	list	php	.net	java	asp.net	data-structures	arrays	sorting	vsto	20.0%	50.0%	28.571428571428573
84811:ruby-on-rails-3	ruby	ruby-on-rails	c	java	qt	vb	groovy	grails	methods	0.0%	0.0%	NaN
84819:sql	mysql	sql-server	php	oracle	sql-server-2005	sqlite	iphone	objective-c	auto-generate	10.0%	33.33333333333333%	15.384615384615383
84826:c++	templates	flex4	flash	actionscript	metaprogramming	visual-c++	syntax	extern	function-templates	10.0%	33.33333333333333%	15.384615384615383
84834:c++	templates	memory-allocation	stl	vector	shared-ptr	boost	c++0x	heap	stack	10.0%	50.0%	16.666666666666668
84842:c#	java	.net	iphone	dictionary	python	c++	serialization	flex	uialertview	10.0%	25.0%	14.285714285714286
84881:asp.net	c#	gridview	eval	vb.net	.net	dropdownlist	jquery	listview	sql	20.0%	100.0%	33.333333333333336
84902:java	entity-framework	c#	.net	jsp	annotations	entity-framework-4	ado.net	serialization	servlets	0.0%	0.0%	NaN
84908:flex	jquery	text	python	image	itemrenderer	networkx	graph	image-scanner	automation	10.0%	50.0%	16.666666666666668
84919:session	php	asp.net	security	objective-c	sql-server	facebook	ruby-on-rails	authlogic	hash	10.0%	33.33333333333333%	15.384615384615383
84941:jquery	javascript	html	forms	asp.net-mvc	ajax	prototype	internet-explorer-8	accordion	jquery-events	10.0%	100.0%	18.181818181818183
84981:string	vb.net	c#	java	regex	ruby	sql	php	random	substring	10.0%	100.0%	18.181818181818183
84998:bash	python	linux	sudo	java	ruby	ruby-on-rails	.bash-profile	passenger	shell	10.0%	33.33333333333333%	15.384615384615383
85009:git	svn	version-control	checkout	continuous-integration	mercurial	windows	merge	working-copy	configuration-management	10.0%	33.33333333333333%	15.384615384615383
85014:jquery	javascript	forms	ajax	ruby-on-rails	html	jquery-ajax	asp.net-mvc-2	fields	dynamic	40.0%	100.0%	57.142857142857146
85017:jquery	css	html	image	hover	jquery-plugins	swap	download	slider	thumbnail	20.0%	100.0%	33.333333333333336
85018:c++	c	g++	osx	opencv	xcode	linker	python	vim	visual-studio-2005	0.0%	0.0%	NaN
85023:sql	mysql	linq	sql-server	java	ruby-on-rails	linq-to-sql	statement	query	performance	10.0%	50.0%	16.666666666666668
85030:php	file	directory	bash	python	readdir	ubuntu	linux	recursion	arrays	10.0%	50.0%	16.666666666666668
85037:java	eclipse	linux	hadoop	c	matrix	etherpad	ide	objective-c	rcp	20.0%	66.66666666666666%	30.769230769230766
85047:haskell	linked-list	java	list	python	homework	vb.net	powershell	tuples	stack	0.0%	0.0%	NaN
85064:c++	vector	boost	stl	templates	memory-allocation	iterator	overhead	memory	time	10.0%	100.0%	18.181818181818183
85065:email	php	smtp	java	google	asp.net	postfix	gmail	python	openfire	10.0%	100.0%	18.181818181818183
85070:php	web-development	html	security	smarty	mysql	web-design	javascript	offline-mode	website	10.0%	50.0%	16.666666666666668
85082:flash	actionscript-3	video	php	web-design	html	.net	c#	iphone	flash-cs4	0.0%	0.0%	NaN
85088:svn	merge	tfs	windows	git	visual-studio-2008	tortoisesvn	visualsvn	.net	vsts	0.0%	0.0%	NaN
85098:image	android	image-processing	iphone	exif	wpf	bitmap	asp.net	vignette	resize	20.0%	40.0%	26.666666666666668
85108:javascript	jquery	css	google-maps-api-3	google-maps	php	google	load	google-maps-markers	zend-framework	20.0%	100.0%	33.333333333333336
85112:algorithm	java	performance	time-complexity	big-o	complexity	plot	python	np-complete	minimum	10.0%	50.0%	16.666666666666668
85123:java	c#	generics	clone	collections	android	reflection	static	gwt	requestfactory	0.0%	0.0%	NaN
85137:apache	iis5	iis	ruby-on-rails	.htaccess	cocoa	joomla	asp-classic	asp.net	installation	0.0%	0.0%	NaN
85143:c#	windows	c++	c	javascript	java	metrics	multithreading	code-snippets	windows-7	10.0%	20.0%	13.333333333333334
85150:c++	iterator	java	php	shared-ptr	vector	templates	function-pointers	arguments	operator-overloading	10.0%	50.0%	16.666666666666668
85151:jquery	javascript	ajax	iframe	json	html	dynamic	jquery-ui	fancybox	update	10.0%	33.33333333333333%	15.384615384615383
85167:sockets	tcp	udp	c#	networking	java	cisco	flash	fms	pipes	0.0%	0.0%	NaN
85184:maven	java	maven-2	maven-cargo	spring	tomcat	cargo	jboss5.x	jetty	eclipse	10.0%	25.0%	14.285714285714286
85187:iphone	c++	library	php	ios	objective-c	iphone-simulator	retinadisplay	windows	unmanaged	0.0%	0.0%	NaN
85204:java	spring	hibernate	portlet	seam2	servletcontext	seam	guice	dependency-injection	jpa	0.0%	0.0%	NaN
85210:sql	mysql	count	php	arrays	oracle	sql-server	total	having	asp.net	0.0%	0.0%	NaN
85224:c++	templates	stl	iterator	php	functor	c#	map	reference	c++0x	10.0%	50.0%	16.666666666666668
85226:jquery	javascript	css	html5	google-maps	canvas	div-layouts	toggle	scrollto	settimeout	10.0%	33.33333333333333%	15.384615384615383
85242:php	c#	asp.net	vb.net	open-source	frameworks	web-development	workplace	books	javascript-events	0.0%	0.0%	NaN
85260:php	iphone	objective-c	android	cocoa	windows-phone-7	ios	c#	features	ruby-on-rails	20.0%	50.0%	28.571428571428573
85262:php	java	iphone	cocoa	objective-c	oracle	linux	swf	python	free	10.0%	100.0%	18.181818181818183
85267:c#	.net	java	windows	64bit	c++	equals	gethashcode	monodevelop	mono	0.0%	0.0%	NaN
85268:php	datetime	date	mysql	iphone	nsdate	javascript	strtotime	time	difference	0.0%	0.0%	NaN
85282:c#	asp.net	dropdownlist	javascript	usercontrols	viewstate	controls	server	composite-controls	databinding	10.0%	33.33333333333333%	15.384615384615383
85340:php	character-encoding	mysql	unicode	sql-server	sqlite	iphone	utf-8	html	oracle	30.0%	100.0%	46.15384615384615
85359:fluent-nhibernate	nhibernate	java	mysql	hibernate	entity-framework	nhibernate-mapping	entity	foreign-keys	foreign-key-relationship	30.0%	100.0%	46.15384615384615
85376:php	mod-rewrite	.htaccess	redirect	apache	regex	linux	sed	preg-replace	helper	20.0%	40.0%	26.666666666666668
85380:c#	.net	wcf	android	java	serialization	interface	service	datacontract	inheritance	10.0%	33.33333333333333%	15.384615384615383
85382:iphone	objective-c	cocoa-touch	uitableview	uitableviewcell	ios	uitextfield	uilabel	interface-builder	uicolor	20.0%	40.0%	26.666666666666668
85400:css	html	jquery	xhtml	html5	javascript	css-selectors	width	alignment	div	20.0%	66.66666666666666%	30.769230769230766
85402:php	html	url-rewriting	asp.net	jquery	css	firefox	append	url	post	0.0%	0.0%	NaN
85411:android	iphone	cocoa	scrolling	ipad	objective-c	text	mobile-safari	uiwebview	iphone-sdk-4.0	0.0%	0.0%	NaN
85415:c#	javascript	php	.net	null	java	mysql	boolean-logic	if-statement	ternary-operator	0.0%	0.0%	NaN
85429:javascript	php	function	variables	jquery	global-variables	c++	scope	reflection	closures	20.0%	66.66666666666666%	30.769230769230766
85434:git	svn	mercurial	version-control	diff	patch	tortoisesvn	unix	merge	php	10.0%	25.0%	14.285714285714286
85435:books	.net	c#	c#-4.0	certification	java	interview-questions	x++	axapta	entity-framework-4	10.0%	20.0%	13.333333333333334
85443:wcf	web-services	c#	asp.net	.net	rest	exception	silverlight	.net-3.5	iis	20.0%	66.66666666666666%	30.769230769230766
85444:.net	c#	linux	directory	file	java	android	python	javascript	grep	10.0%	33.33333333333333%	15.384615384615383
85447:sql	mysql	c#	php	sql-server	oracle	phpmyadmin	sql-server-2008	datagridview	gnuplot	20.0%	50.0%	28.571428571428573
85454:android	listview	checkbox	progressbar	listviewitem	activity	intent	exception	layout	button	30.0%	60.0%	40.0
85458:wpf	c#	silverlight	xaml	.net	asp.net	expander	silverlight-4.0	controltemplate	datatemplate	10.0%	50.0%	16.666666666666668
85461:git	github	svn	version-control	merge	git-svn	liferay	liferay-6	tortoisesvn	ankhsvn	10.0%	33.33333333333333%	15.384615384615383
85485:php	java	android	sockets	c++	oop	find-file	regex	emacs	xampp	10.0%	33.33333333333333%	15.384615384615383
85489:.net	c#	silverlight	java	web-services	windows-services	wpf	wcf	javascript	silverlight-3.0	20.0%	66.66666666666666%	30.769230769230766
85502:javascript	erlang	python	web-development	coding-style	list	nlp	language-comparisons	formatting	coffeescript	10.0%	33.33333333333333%	15.384615384615383
85512:oop	multiple-inheritance	c#	.net	language-agnostic	testing	java	javascript	architecture	html	0.0%	0.0%	NaN
85520:asp.net-mvc	asp.net	c#	java	ruby-on-rails	ajax	mvc	asp.net-mvc-3	routing	razor	0.0%	0.0%	NaN
85524:wordpress	php	redirect	facebook	jquery	ipad	iphone	sharepoint	webparts	index	10.0%	100.0%	18.181818181818183
85563:asp.net-mvc	mvc	routing	razor	asp.net-mvc-3	asp.net	loops	performance	c++	asp.net-mvc-routing	10.0%	50.0%	16.666666666666668
85571:html	css	table	internet-explorer	internet-explorer-8	javascript	layout	firefox	div	margin	0.0%	0.0%	NaN
85579:c++	xcode4	gcc	cmake	shared-libraries	mingw	linker	objective-c	jni	android	0.0%	0.0%	NaN
85585:google-maps	latitude-longitude	java	geocoding	api	iphone	google-maps-api-3	yahoo	java-me	jsr179	0.0%	0.0%	NaN
85589:java	android	exception-handling	sockets	stream	homework	gwt	url	web-services	flex	10.0%	20.0%	13.333333333333334
85590:sql	jquery	mysql	insert	objective-c	sqlite3	flex3	actionscript	flex	oracle	10.0%	25.0%	14.285714285714286
85591:python	ruby	django	url	html	.htaccess	oauth	oauth-2.0	twitter-oauth	oauth-provider	10.0%	50.0%	16.666666666666668
85597:iphone	javascript	android	c#	animation	events	jquery	cocoa-touch	visual-c++	iphone-sdk-4.0	10.0%	25.0%	14.285714285714286
85609:c#	outlook	erlang	multithreading	.net	email	outlook-addin	blackberry	thread-local-storage	local	0.0%	0.0%	NaN
85622:oracle	sql-server	c#	windows-xp	iphone	sql-server-2008	.net	windows	bluetooth	windows-mobile	10.0%	33.33333333333333%	15.384615384615383
85624:iphone	javascript	php	regex	c#	scheme	racket	actionscript-2	define	c	10.0%	33.33333333333333%	15.384615384615383
85626:http	c#	php	java	c++	node.js	express	javascript	chunked-encoding	packet	0.0%	0.0%	NaN
85629:visual-studio-2008	visual-c++	visual-studio	c++	visual-studio-2010	dll	.net	c#	c	exception	10.0%	33.33333333333333%	15.384615384615383
85645:string	c#	php	css	regex	html	split	java	replace	javascript	10.0%	50.0%	16.666666666666668
85647:.net	c#	.net-4.0	.net-3.5	wpf	asp.net	php	frameworks	dll	filenotfoundexception	30.0%	60.0%	40.0
85664:android	c	.net	linker	gcc	qt	windows-7	lex	bison	xcode	10.0%	100.0%	18.181818181818183
85672:iphone	apple	ios	store	operating-system	appstore	cocoa-touch	syncservices	cocoa	notes	0.0%	0.0%	NaN
85676:c#	jquery	asp.net	bsd	java	licensing	vb.net	mathml	video	conferences	10.0%	33.33333333333333%	15.384615384615383
85678:jquery	javascript	css	html	popup	resize	center	asp.net	popupwindow	appendchild	10.0%	100.0%	18.181818181818183
85699:linux	java	gcc	c++	compiler	bytecode	windows	c	foundationkit	objective-c	0.0%	0.0%	NaN
85710:iphone	android	audio	java	c#	music-player	status	sounds	file	.wav	20.0%	40.0%	26.666666666666668
85719:unicode	c#	c++	utf-8	file	string	encoding	c	conversion	gb2312	0.0%	0.0%	NaN
85726:java	unit-testing	c#	maven-2	junit	nunit	teamcity	manifest	jar	classpath	10.0%	50.0%	16.666666666666668
85784:.net	c#	windows-mobile	dll	c++	windows	asp.net	ajax	compact-framework	visual-studio	20.0%	40.0%	26.666666666666668
85789:c++	templates	pointers	c	c#	smart-pointers	boost	class	new	behavior	20.0%	66.66666666666666%	30.769230769230766
85791:c#	linq	wpf	sql-server-2005	java	entity-framework	oop	common-table-expression	view	pivot	0.0%	0.0%	NaN
85813:asp.net	security	authentication	wcf	c#	passwords	ssl	java	client	login	10.0%	25.0%	14.285714285714286
85818:c#	ruby	android	qt	flash	xml	adobe-air	air	actionscript-3	compiling	10.0%	20.0%	13.333333333333334
85826:sockets	java	networking	tcp	c#	c	.net	packet	linux	network-programming	20.0%	66.66666666666666%	30.769230769230766
85832:java	windows	python	file-io	linux	android	io	selenium	nexus-one	powershell	10.0%	50.0%	16.666666666666668
85833:javascript	jquery	html	android	sql-server	sql	excel	radio-button	widget	jquery-selectors	0.0%	0.0%	NaN
85862:wpf	c#	silverlight	.net	datagrid	visual-studio	apache-felix	osgi	java	printing	30.0%	75.0%	42.857142857142854
85867:mvc	asp.net	asp.net-mvc	php	design-patterns	c++	c#	body	flash	append	10.0%	50.0%	16.666666666666668
85872:html	android	php	java	sql-server-2005	sql-server	objective-c	regex	preg-match	c#	0.0%	0.0%	NaN
85911:jquery	php	javascript	hover	html	hoverintent	jquery-animation	powerbuilder	file	io	0.0%	0.0%	NaN
85931:web-services	wcf	rest	java	.net	asp.net-routing	cxf	msmq	soap	soa	10.0%	50.0%	16.666666666666668
85932:sql-server	c#	sql	sql-server-2008	sql-server-express	sql-server-2005	mysql	.net	oracle	visual-studio-2010	20.0%	50.0%	28.571428571428573
85933:.net	c#	assemblies	references	visual-studio-2008	visual-studio	visual-studio-2010	silverlight	web-services	wcf	20.0%	40.0%	26.666666666666668
85947:jquery	forms	jquery-validate	django	android	form-validation	sql	php	javascript	mvc	10.0%	25.0%	14.285714285714286
85955:ruby-on-rails	ruby	ruby-on-rails-3	rubygems	heroku	gem	thin	internationalization	mongoid	bson	20.0%	100.0%	33.333333333333336
85958:c#	java	file	asp.net	.net	copy	jquery	mvc	shell	linux	10.0%	33.33333333333333%	15.384615384615383
85972:git	merge	svn	git-svn	github	rebase	git-branching	version-control	branching-and-merging	mercurial	20.0%	40.0%	26.666666666666668
85979:c#	java	.net	javascript	c	enums	c++	line-numbering	bespin	queue	10.0%	50.0%	16.666666666666668
85980:android	java	c#	flex	php	api	openx	java-api	bittorrent	sqlite	20.0%	40.0%	26.666666666666668
85985:html	javascript	jquery	dom	google-chrome	css	search	input	location-href	onclick	10.0%	33.33333333333333%	15.384615384615383
86001:sql	performance	database	oracle	jdbc	java	case-sensitive	db2	c#	join	0.0%	0.0%	NaN
86013:php	session	passwords	asp.net	facebook	encryption	facebook-c#-sdk	c#	authentication	wcf	20.0%	66.66666666666666%	30.769230769230766
86022:android	html	jquery	onclick	iphone	objective-c	menu	c#	select	li	20.0%	50.0%	28.571428571428573
86028:wpf	c#	xaml	silverlight	.net	wpf-4.0	ivalueconverter	expander	gridviewcolumn	telerik-grid	20.0%	50.0%	28.571428571428573
86061:iphone	objective-c	cocoa-touch	avaudioplayer	iphone-sdk-4.0	ipad	xcode	ios	avfoundation	iphone-sdk-3.0	20.0%	50.0%	28.571428571428573
86069:html	javascript	css	flash	youtube	z-index	video	windows-media-player	cross-browser	movie	40.0%	100.0%	57.142857142857146
86074:javascript	video	html	flash	audio	actionscript-3	iphone	web-development	jquery	actionscript	0.0%	0.0%	NaN
86077:asp.net	c#	android	sms	silverlight	.net	iphone	web-services	python	imap	0.0%	0.0%	NaN
86081:ruby-on-rails	ruby-on-rails-3	ruby	rubygems	bundler	heroku	thin	mongoid	bson	internationalization	20.0%	50.0%	28.571428571428573
86098:iphone	memory-leaks	memory-management	objective-c	cocoa-touch	cocoa	ios	uiviewcontroller	cfnetwork	uitabbarcontroller	20.0%	66.66666666666666%	30.769230769230766
86099:linux	c#	unix	python	tar	ssh	php	asp.net	copy	file	20.0%	50.0%	28.571428571428573
86125:mysql	sql	query	php	select	sql-server	linq-to-sql	oracle	database	count	20.0%	50.0%	28.571428571428573
86155:nhibernate	entity-framework	entity-framework-4	c#	fluent-nhibernate	structuremap	asp.net	nhibernate-mapping	books	dependency-injection	10.0%	33.33333333333333%	15.384615384615383
86157:c#	objective-c	.net	iphone	java	linq	.net-3.5	career-development	namespaces	python	20.0%	40.0%	26.666666666666668
86171:javascript	jquery	php	image	ajax	.net	c#	regex	html	header	20.0%	50.0%	28.571428571428573
86172:php	perl	javascript	.net	jquery	java	c#	python	numpy	opencv	0.0%	0.0%	NaN
86181:java	php	memory	c#	memory-leaks	memory-allocation	visual-c++	stored-procedures	plsql	oracle	10.0%	50.0%	16.666666666666668
86183:php	image	c#	wpf	python	opencv	c++	mysql	sanitization	.net	0.0%	0.0%	NaN
86188:c#	.net	visual-studio	frameworks	osx	xcode	gcc	visual-studio-2010	mono	side-by-side	0.0%	0.0%	NaN
86212:.net	php	c#	licensing	open-source	bsd	php-frameworks	codeigniter	php5	zend-framework	0.0%	0.0%	NaN
86246:php	math	random	python	numbers	homework	c#	java	round	algorithm	0.0%	0.0%	NaN
